-image-yazkc-11,text-sm,inline-block,text-xs/sp14,font-medium,text-ellipsis,img,text-xs/sp14_2,text-xs,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,-image-yazkc-11_2,text-shopee-primary,text-white_2,pointer-events-none_3,truncate,_container,_container_link,img_2,text-xs_2
https://down-id.img.susercontent.com/file/id-11134207-7rbk4-m8maq7j0xm257c,INFINIX HOT 9 PLAY 2/32 ORIGINAL 4G LTE HANDPHONE ANDROID SECOND MURAH,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,499.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,4.3,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Kudus,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,-1%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"INFINIX HOT 9 PLAY 2/32 ORIGINAL 4G LTE HANDPHONE ANDROID SECOND MURAH
Rp
499.000
-1%
4.3
52 Terjual
< 2 Hari
Kab. Kudus",https://shopee.co.id/INFINIX-HOT-9-PLAY-2-32-ORIGINAL-4G-LTE-HANDPHONE-ANDROID-SECOND-MURAH-i.427220262.27783568319?extraParams=%7B%22display_model_id%22%3A218429664914%2C%22model_selection_logic%22%3A3%7D&sp_atk=8f02e2e3-be8b-4950-b26c-c9e1872830ac&xptdk=8f02e2e3-be8b-4950-b26c-c9e1872830ac,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,52 Terjual
https://down-id.img.susercontent.com/file/id-11134207-822wh-mlomnu4ez66b4e,INFINIX NOTE 60 8/256 SECOND MULUS TERAWAT,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.828.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,,,"INFINIX NOTE 60 8/256 SECOND MULUS TERAWAT
Rp
3.828.000
5.0
1 Terjual
Besok 12:00
Kab. Sidoarjo",https://shopee.co.id/INFINIX-NOTE-60-8-256-SECOND-MULUS-TERAWAT-i.480452205.41329190984?extraParams=%7B%22display_model_id%22%3A405629764198%2C%22model_selection_logic%22%3A3%7D&sp_atk=f58141e6-9b6a-478b-98a1-10dfb9e60b98&xptdk=f58141e6-9b6a-478b-98a1-10dfb9e60b98,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,1 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7quky-lkhrlk4grx2i47,infinix hot 20s 8/128 second fullset,,Rp,1.450.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,,,"infinix hot 20s 8/128 second fullset
Rp
1.450.000
5.0
4 Terjual
Besok
Surabaya",https://shopee.co.id/infinix-hot-20s-8-128-second-fullset-i.230315394.20591941042?extraParams=%7B%22display_model_id%22%3A235522918526%2C%22model_selection_logic%22%3A3%7D&sp_atk=efcf6473-7cfe-45b7-b278-dfe8c3805c23&xptdk=efcf6473-7cfe-45b7-b278-dfe8c3805c23,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4 Terjual
https://down-id.img.susercontent.com/file/id-11134207-81zth-mep73bghdk3m45,INFINIX HOT 60i 8/256gb SECOND FULLSET GARANSI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.075.000,,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,,,"INFINIX HOT 60i 8/256gb SECOND FULLSET GARANSI
Rp
2.075.000
5.0
61 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/INFINIX-HOT-60i-8-256gb-SECOND-FULLSET-GARANSI-i.270548838.42369135855?extraParams=%7B%22display_model_id%22%3A208703903344%2C%22model_selection_logic%22%3A3%7D&sp_atk=50c32f32-7dcf-4b22-901d-50b897d5dbb9&xptdk=50c32f32-7dcf-4b22-901d-50b897d5dbb9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,61 Terjual
https://down-id.img.susercontent.com/file/id-11134207-8224y-ml0toj7jwvszdb,Infinix Hot 60i 8/256 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.649.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"Infinix Hot 60i 8/256 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.649.000
< 2 Hari
Jakarta Utara",https://shopee.co.id/Infinix-Hot-60i-8-256-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.42520984455?extraParams=%7B%22display_model_id%22%3A370719649224%2C%22model_selection_logic%22%3A3%7D&sp_atk=e0b2c43f-bd37-4027-bba6-97a613f4dde1&xptdk=e0b2c43f-bd37-4027-bba6-97a613f4dde1,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari
https://down-id.img.susercontent.com/file/id-11134207-82251-mgr850sibxft94,Infinix GT 30 Atau 20 Pro 8/256 12/512 Second Fullset Nominus Siap Lembur CEK VARIAN,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.250.000,,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surakarta (Solo),https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,,,,,"Infinix GT 30 Atau 20 Pro 8/256 12/512 Second Fullset Nominus Siap Lembur CEK VARIAN
Rp
3.250.000
5.0
7 Terjual
< 2 Hari
Surakarta (Solo)",https://shopee.co.id/Infinix-GT-30-Atau-20-Pro-8-256-12-512-Second-Fullset-Nominus-Siap-Lembur-CEK-VARIAN-i.133913527.46650954443?extraParams=%7B%22display_model_id%22%3A315476354824%2C%22model_selection_logic%22%3A3%7D&sp_atk=db7e98e1-fc33-4ff8-9825-47d3b93f9c86&xptdk=db7e98e1-fc33-4ff8-9825-47d3b93f9c86,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,7 Terjual
https://down-id.img.susercontent.com/file/id-11134207-82252-mg8uilvav020a0,infinix Gt 30 5g 8/256 SECOND FULLSET,,Rp,3.049.900,,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Sukabumi,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,,,"infinix Gt 30 5g 8/256 SECOND FULLSET
Rp
3.049.900
5.0
1 Terjual
3-6 Hari
Sukabumi",https://shopee.co.id/infinix-Gt-30-5g-8-256-SECOND-FULLSET-i.416326420.55550101077?extraParams=%7B%22display_model_id%22%3A435008479158%2C%22model_selection_logic%22%3A3%7D&sp_atk=6c955547-936f-49d1-9a3b-7a52d4042df5&xptdk=6c955547-936f-49d1-9a3b-7a52d4042df5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,1 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7qul5-lgienrtk90kp8e,Infinix Note 12 8/256 gb second,,Rp,1.575.000,,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,,,"Infinix Note 12 8/256 gb second
Rp
1.575.000
5.0
2 Terjual
1-3 Hari
Surabaya",https://shopee.co.id/Infinix-Note-12-8-256-gb-second-i.218934189.22841749405?extraParams=%7B%22display_model_id%22%3A225184217842%2C%22model_selection_logic%22%3A3%7D&sp_atk=dafe2fe9-432f-493a-89fe-dd3e54d7a757&xptdk=dafe2fe9-432f-493a-89fe-dd3e54d7a757,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,2 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7rbk4-m9kbpdpi9a9f1d,INFINIX NOTE 30 8/256 SECOND MULUS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.993.000,,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,,,"INFINIX NOTE 30 8/256 SECOND MULUS
Rp
1.993.000
5.0
9 Terjual
< 2 Hari
Kab. Sidoarjo",https://shopee.co.id/INFINIX-NOTE-30-8-256-SECOND-MULUS-i.309409025.29027296172?extraParams=%7B%22display_model_id%22%3A247715915014%2C%22model_selection_logic%22%3A3%7D&sp_atk=8dac08e9-6197-415d-81dc-4018601a622a&xptdk=8dac08e9-6197-415d-81dc-4018601a622a,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,9 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7rash-m18c88zw2r0453,INFINIX HOT 40i 8/256 FULLSET SECOND,,Rp,1.600.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,,,"INFINIX HOT 40i 8/256 FULLSET SECOND
Rp
1.600.000
Besok
Surabaya",https://shopee.co.id/INFINIX-HOT-40i-8-256-FULLSET-SECOND-i.230315394.28863777207?extraParams=%7B%22display_model_id%22%3A129094729467%2C%22model_selection_logic%22%3A3%7D&sp_atk=343b6382-e0b0-4a17-8db6-f51a0a249c34&xptdk=343b6382-e0b0-4a17-8db6-f51a0a249c34,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok
https://down-id.img.susercontent.com/file/id-11134207-7r990-lvbnukr1fxdvb5,Infinix Zero 5G 2023 8/256 Second Fullset Original Nominus,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.299.999,,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surakarta (Solo),https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,,,,,"Infinix Zero 5G 2023 8/256 Second Fullset Original Nominus
Rp
2.299.999
5.0
1 Terjual
< 2 Hari
Surakarta (Solo)",https://shopee.co.id/Infinix-Zero-5G-2023-8-256-Second-Fullset-Original-Nominus-i.133913527.24480749986?extraParams=%7B%22display_model_id%22%3A59422762761%2C%22model_selection_logic%22%3A3%7D&sp_atk=87ffb0f4-6483-4c9a-95da-fa30a72447b2&xptdk=87ffb0f4-6483-4c9a-95da-fa30a72447b2,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,1 Terjual
https://down-id.img.susercontent.com/file/sg-11134201-7rash-matl8ohxgnoz8a,Infinix Note 12i 2022 Ram 6 Rom 128GB (SECOND),,Rp,1.250.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,,,"Infinix Note 12i 2022 Ram 6 Rom 128GB (SECOND)
Rp
1.250.000
< 2 Hari
Malang",https://shopee.co.id/Infinix-Note-12i-2022-Ram-6-Rom-128GB-(SECOND)-i.44435356.44354000796?extraParams=%7B%22display_model_id%22%3A270337332131%2C%22model_selection_logic%22%3A3%7D&sp_atk=69f95f3a-0cdf-442f-a483-45d353223aca&xptdk=69f95f3a-0cdf-442f-a483-45d353223aca,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari
https://down-id.img.susercontent.com/file/id-11134207-7r98s-lvczk16p1xmw70,infinix HOT 30 8/128 | 8/256 fullset second,,Rp,1.450.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,,,"infinix HOT 30 8/128 | 8/256 fullset second
Rp
1.450.000
5.0
17 Terjual
Besok
Surabaya",https://shopee.co.id/infinix-HOT-30-8-128-8-256-fullset-second-i.230315394.24756043112?extraParams=%7B%22display_model_id%22%3A89566134213%2C%22model_selection_logic%22%3A3%7D&sp_atk=24d505ee-1842-435d-90d5-bff4a6597d22&xptdk=24d505ee-1842-435d-90d5-bff4a6597d22,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,17 Terjual
https://down-id.img.susercontent.com/file/sg-11134201-7rffm-m4751spvaipv7d,Infinix Smart 9 | Smart 9 HD Ram 3/64GB | Ram 4/64GB | Ram 4/128GB Second Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.299.888,,,4.8,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Hari Ini 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,-19%,,,,"Infinix Smart 9 | Smart 9 HD Ram 3/64GB | Ram 4/64GB | Ram 4/128GB Second Original
Rp
1.299.888
-19%
4.8
21 Terjual
Hari Ini 12:00
Surabaya",https://shopee.co.id/Infinix-Smart-9-Smart-9-HD-Ram-3-64GB-Ram-4-64GB-Ram-4-128GB-Second-Original-i.358338280.28621706803?extraParams=%7B%22display_model_id%22%3A59887587511%2C%22model_selection_logic%22%3A3%7D&sp_atk=406dc62a-9d92-4d37-a0f6-3da5038dd8ef&xptdk=406dc62a-9d92-4d37-a0f6-3da5038dd8ef,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,21 Terjual
https://down-id.img.susercontent.com/file/sg-11134201-23010-c0q3sma6srmv16,Infinix Hot 11s NFC 6/128 Fullset Second Mulus,,Rp,1.385.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,4.8,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,,,"Infinix Hot 11s NFC 6/128 Fullset Second Mulus
Rp
1.385.000
4.8
21 Terjual
Besok
Surabaya",https://shopee.co.id/Infinix-Hot-11s-NFC-6-128-Fullset-Second-Mulus-i.230315394.22220124598?extraParams=%7B%22display_model_id%22%3A175500019025%2C%22model_selection_logic%22%3A3%7D&sp_atk=462c0e57-c5c2-4324-9373-c7711ea50821&xptdk=462c0e57-c5c2-4324-9373-c7711ea50821,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,21 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7r98v-lw2iv3isqlge61,Infinix GT 10 Pro 8/256 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.390.000,,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"Infinix GT 10 Pro 8/256 GB Garansi Resmi Indonesia Second Bekas Original
Rp
2.390.000
5.0
8 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Infinix-GT-10-Pro-8-256-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.26301638093?extraParams=%7B%22display_model_id%22%3A188553317458%2C%22model_selection_logic%22%3A3%7D&sp_atk=ec415ebf-26d4-4d06-8463-4fd72af4dca7&xptdk=ec415ebf-26d4-4d06-8463-4fd72af4dca7,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,8 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7rasc-m5dx58m3tw5i5a,Infinix Smart 9 3/64 | 4/128 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,949.000,,,4.5,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"Infinix Smart 9 3/64 | 4/128 GB Garansi Resmi Indonesia Second Bekas Original
Rp
949.000
4.5
6 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Infinix-Smart-9-3-64-4-128-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.28770917766?extraParams=%7B%22display_model_id%22%3A306878951627%2C%22model_selection_logic%22%3A3%7D&sp_atk=3ce5e9ed-11eb-4449-9612-544bdfb5475d&xptdk=3ce5e9ed-11eb-4449-9612-544bdfb5475d,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,6 Terjual
https://down-id.img.susercontent.com/file/id-11134207-8224w-mjiuohcrmupsd0,INFINIX SMART 10 4/128GB SECOND MULUS TERAWAT,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.212.000,,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,,,"INFINIX SMART 10 4/128GB SECOND MULUS TERAWAT
Rp
1.212.000
5.0
11 Terjual
Besok 12:00
Kab. Sidoarjo",https://shopee.co.id/INFINIX-SMART-10-4-128GB-SECOND-MULUS-TERAWAT-i.309409025.55904752086?extraParams=%7B%22display_model_id%22%3A315799307923%2C%22model_selection_logic%22%3A3%7D&sp_atk=c4604f06-c282-4540-97c6-99a520c8fb5a&xptdk=c4604f06-c282-4540-97c6-99a520c8fb5a,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,11 Terjual
