-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-ellipsis,img,text-xs/sp14_2,text-xs,pointer-events-none,pointer-events-none_2,align-middle,w-auto,text-white,text-shopee-primary,pointer-events-none_3,truncate,_container,_container_link,text-shopee-green,text-xs_2
https://down-id.img.susercontent.com/file/id-11134207-7ra0n-mbxc82jc32urdd,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,OPPO A3X 6/128GB // 4/128GB // 4/64GB Second Mulus Terawat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.529.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,36 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,,"OPPO A3X 6/128GB // 4/128GB // 4/64GB Second Mulus Terawat
Rp
1.529.000
5.0
36 Terjual
< 2 Hari
Kab. Sidoarjo",https://shopee.co.id/OPPO-A3X-6-128GB-4-128GB-4-64GB-Second-Mulus-Terawat-i.309409025.40751014034?extraParams=%7B%22display_model_id%22%3A186207630798%2C%22model_selection_logic%22%3A3%7D&sp_atk=107199b7-9650-4ee0-b514-939197e57274&xptdk=107199b7-9650-4ee0-b514-939197e57274,,
https://down-id.img.susercontent.com/file/id-11134207-7qul4-lkgboqabs5z40f,,Oppo A77S 8/128 GB Garansi Oppo Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.649.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,65 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"Oppo A77S 8/128 GB Garansi Oppo Resmi Indonesia Second Bekas Original
Rp
1.649.000
4.9
65 Terjual
3 Hari
Jakarta Utara",https://shopee.co.id/Oppo-A77S-8-128-GB-Garansi-Oppo-Resmi-Indonesia-Second-Bekas-Original-i.304735900.23466781845?extraParams=%7B%22display_model_id%22%3A225518885708%2C%22model_selection_logic%22%3A3%7D&sp_atk=109bee14-660e-4219-8162-3b1830a527d4&xptdk=109bee14-660e-4219-8162-3b1830a527d4,,
https://down-id.img.susercontent.com/file/id-11134207-8224t-mh24sauqm77s94,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Oppo A3x Second Like 6/128GB Snapdragon,,Rp,1.290.999,,,,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,,,,,,"Oppo A3x Second Like 6/128GB Snapdragon
Rp
1.290.999
3 Hari
Kab. Sidoarjo",https://shopee.co.id/Oppo-A3x-Second-Like-6-128GB-Snapdragon-i.610818612.56351230473?extraParams=%7B%22display_model_id%22%3A430185604757%2C%22model_selection_logic%22%3A3%7D&sp_atk=baf64b1b-85d4-435f-9133-848906912bd6&xptdk=baf64b1b-85d4-435f-9133-848906912bd6,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0i-mbg72pc1ext938,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,OPPO A60 8/256GB // 8/128GB SECOND MULUS TERAWAT,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.929.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,34 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,,"OPPO A60 8/256GB // 8/128GB SECOND MULUS TERAWAT
Rp
1.929.000
5.0
34 Terjual
< 2 Hari
Kab. Sidoarjo",https://shopee.co.id/OPPO-A60-8-256GB-8-128GB-SECOND-MULUS-TERAWAT-i.309409025.27670085249?extraParams=%7B%22display_model_id%22%3A260661622675%2C%22model_selection_logic%22%3A3%7D&sp_atk=592cfb06-4724-4aa5-9683-127102bc351b&xptdk=592cfb06-4724-4aa5-9683-127102bc351b,,
https://down-id.img.susercontent.com/file/sg-11134201-22100-7ra571gghuiv01,,Oppo A76 6/128 GB Ex Resmi Oppo Indonesia Second Bekas Seken Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.290.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,28 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"Oppo A76 6/128 GB Ex Resmi Oppo Indonesia Second Bekas Seken Original
Rp
1.290.000
4.8
28 Terjual
3 Hari
Jakarta Utara",https://shopee.co.id/Oppo-A76-6-128-GB-Ex-Resmi-Oppo-Indonesia-Second-Bekas-Seken-Original-i.304735900.17982920364?extraParams=%7B%22display_model_id%22%3A164744365040%2C%22model_selection_logic%22%3A3%7D&sp_atk=7807c7be-72f9-48dd-a95a-5001653fbcf8&xptdk=7807c7be-72f9-48dd-a95a-5001653fbcf8,,
https://down-id.img.susercontent.com/file/id-11134207-8224z-mk53wy3fery835,,Oppo A5 Pro 8/128 | 8/256 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.990.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,63 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"Oppo A5 Pro 8/128 | 8/256 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.990.000
5.0
63 Terjual
3 Hari
Jakarta Utara",https://shopee.co.id/Oppo-A5-Pro-8-128-8-256-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.43264441770?extraParams=%7B%22display_model_id%22%3A310512844936%2C%22model_selection_logic%22%3A3%7D&sp_atk=cbbc0431-98e9-455a-880c-235e460d4604&xptdk=cbbc0431-98e9-455a-880c-235e460d4604,,
https://down-id.img.susercontent.com/file/id-11134207-822wg-mn3v79z1hsleb4,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Handphone Opp0 A31 - Ram 6gb internal 128gb - Second Original Bergaransi,,Rp,990.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"Handphone Opp0 A31 - Ram 6gb internal 128gb - Second Original Bergaransi
Rp
990.000
-1%
3 Hari
Jakarta Pusat",https://shopee.co.id/Handphone-Opp0-A31-Ram-6gb-internal-128gb-Second-Original-Bergaransi-i.1778394570.50758919133?extraParams=%7B%22display_model_id%22%3A307541869270%2C%22model_selection_logic%22%3A3%7D&sp_atk=4972c800-94f3-4d91-b635-4ec411833112&xptdk=4972c800-94f3-4d91-b635-4ec411833112,,
https://down-id.img.susercontent.com/file/sg-11134201-22100-xxdwkud30tived,,Oppo A74 5G 6/128 GB Ex Oppo Resmi Indonesia Second Bekas Original Top Ex Pemakaian Good Condition,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.390.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,39 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"Oppo A74 5G 6/128 GB Ex Oppo Resmi Indonesia Second Bekas Original Top Ex Pemakaian Good Condition
Rp
1.390.000
4.7
39 Terjual
4-6 Hari
Jakarta Utara",https://shopee.co.id/Oppo-A74-5G-6-128-GB-Ex-Oppo-Resmi-Indonesia-Second-Bekas-Original-Top-Ex-Pemakaian-Good-Condition-i.304735900.13239909538?extraParams=%7B%22display_model_id%22%3A106270169846%2C%22model_selection_logic%22%3A3%7D&sp_atk=21b9d766-1df5-4ebf-a3b9-a78fb48c4500&xptdk=21b9d766-1df5-4ebf-a3b9-a78fb48c4500,,
https://down-id.img.susercontent.com/file/id-11134207-7rask-m4ujzrsrt0jqf2,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Hp Oppo A91 Ram 8gb Internal 128gb Second Original Termurah,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.430.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,50 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,,,,"Hp Oppo A91 Ram 8gb Internal 128gb Second Original Termurah
Rp
1.430.000
5.0
50 Terjual
3 Hari
Jakarta Pusat",https://shopee.co.id/Hp-Oppo-A91-Ram-8gb-Internal-128gb-Second-Original-Termurah-i.1449110298.27073210963?extraParams=%7B%22display_model_id%22%3A39576275526%2C%22model_selection_logic%22%3A3%7D&sp_atk=62c2a7d6-854b-44a1-9ecc-5918b5fb9a9f&xptdk=62c2a7d6-854b-44a1-9ecc-5918b5fb9a9f,,
https://down-id.img.susercontent.com/file/id-11134207-822wu-mmufnprkglc8e1,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,HP OPPO A5 2020 RAM 3/64 GB SECOND NORMAL (KET. BACA DISKRIPSI),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,750.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,2-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Gresik,,,,,,"HP OPPO A5 2020 RAM 3/64 GB SECOND NORMAL (KET. BACA DISKRIPSI)
Rp
750.000
2-4 Hari
Kab. Gresik",https://shopee.co.id/HP-OPPO-A5-2020-RAM-3-64-GB-SECOND-NORMAL-(KET.-BACA-DISKRIPSI)-i.424968143.47958522942?extraParams=%7B%22display_model_id%22%3A307520474352%2C%22model_selection_logic%22%3A3%7D&sp_atk=a4221bc5-cc2f-4039-b36a-bfc56d7683c1&xptdk=a4221bc5-cc2f-4039-b36a-bfc56d7683c1,,
https://down-id.img.susercontent.com/file/bcf38bccd1186fc907a2a75cd163f7b8,,Oppo A74 6/128 GB Ex Oppo Resmi Indonesia Second Bekas Seken Original Ex Pemakaian Good Condition,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.290.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,102 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,Cicilan,"Oppo A74 6/128 GB Ex Oppo Resmi Indonesia Second Bekas Seken Original Ex Pemakaian Good Condition
Rp
1.290.000
Cicilan
4.8
102 Terjual
4-6 Hari
Jakarta Utara",https://shopee.co.id/Oppo-A74-6-128-GB-Ex-Oppo-Resmi-Indonesia-Second-Bekas-Seken-Original-Ex-Pemakaian-Good-Condition-i.304735900.13436062600?extraParams=%7B%22display_model_id%22%3A125785036752%2C%22model_selection_logic%22%3A3%7D&sp_atk=71ecde5d-850a-4339-8fbe-8b44c3f58018&xptdk=71ecde5d-850a-4339-8fbe-8b44c3f58018,,
https://down-id.img.susercontent.com/file/sg-11134201-22100-s7x7rn3eaxivcb,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Oppo A57 Ram 4/64GB | Ram 4/128GB (Second),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.230.199,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,205 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,-48%,,Hadiah Gratis,"Oppo A57 Ram 4/64GB | Ram 4/128GB (Second)
Rp
1.230.199
-48%
Hadiah Gratis
4.8
205 Terjual
< 2 Hari
Surabaya",https://shopee.co.id/Oppo-A57-Ram-4-64GB-Ram-4-128GB-(Second)-i.194632330.18556484864?extraParams=%7B%22display_model_id%22%3A207032633808%2C%22model_selection_logic%22%3A3%7D&sp_atk=6c5a04f4-0c58-491d-bd35-0f13d97de482&xptdk=6c5a04f4-0c58-491d-bd35-0f13d97de482,,
https://down-id.img.susercontent.com/file/sg-11134201-7rbky-lonuyrmedxtfa7,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Oppo A58 Ram 6/128GB | Ram 8/128GB ( Second ),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.749.100,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,331 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,-27%,,,"Oppo A58 Ram 6/128GB | Ram 8/128GB ( Second )
Rp
1.749.100
-27%
4.8
331 Terjual
< 2 Hari
Surabaya",https://shopee.co.id/Oppo-A58-Ram-6-128GB-Ram-8-128GB-(-Second-)-i.194632330.25102222672?extraParams=%7B%22display_model_id%22%3A166419405568%2C%22model_selection_logic%22%3A3%7D&sp_atk=df467b0b-3722-4cdc-a5b4-8fcd17d63e5d&xptdk=df467b0b-3722-4cdc-a5b4-8fcd17d63e5d,,
https://down-id.img.susercontent.com/file/sg-11134201-7rfh4-m30b8w2ovstj29,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Oppo A3X Ram 4 Rom 64GB | Ram 4/128GB | Ram 6/128GB ( Second ),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.380.999,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,60 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Cashback 99%,-31%,,,"Oppo A3X Ram 4 Rom 64GB | Ram 4/128GB | Ram 6/128GB ( Second )
Rp
1.380.999
-31%
Cashback 99%
4.9
60 Terjual
< 2 Hari
Surabaya",https://shopee.co.id/Oppo-A3X-Ram-4-Rom-64GB-Ram-4-128GB-Ram-6-128GB-(-Second-)-i.288677122.29168612481?extraParams=%7B%22display_model_id%22%3A205583609951%2C%22model_selection_logic%22%3A3%7D&sp_atk=ec7765ec-9e9b-4189-b2be-f8396e1db8ef&xptdk=ec7765ec-9e9b-4189-b2be-f8396e1db8ef,,
https://down-id.img.susercontent.com/file/id-11134207-7r98y-lnb10557l74mc8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,OPPO A38 4/128GB  6/128 SECOND FULLSET,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.399.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,250 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,,,"OPPO A38 4/128GB 6/128 SECOND FULLSET
Rp
1.399.000
5.0
250 Terjual
3 Hari
Jakarta Barat",https://shopee.co.id/OPPO-A38-4-128GB-6-128-SECOND-FULLSET-i.37906250.22184655547?extraParams=%7B%22display_model_id%22%3A148684267121%2C%22model_selection_logic%22%3A3%7D&sp_atk=a371953b-cd81-4059-995a-abe3dabebd96&xptdk=a371953b-cd81-4059-995a-abe3dabebd96,,
https://down-id.img.susercontent.com/file/id-11134207-7r98v-ls718gb2c7zx35,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Oppo A38 4/128 6/128 Second Fullset Berkualitas,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.399.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,214 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,,,"Oppo A38 4/128 6/128 Second Fullset Berkualitas
Rp
1.399.000
4.8
214 Terjual
3 Hari
Jakarta Barat",https://shopee.co.id/Oppo-A38-4-128-6-128-Second-Fullset-Berkualitas-i.203572497.22959105519?extraParams=%7B%22display_model_id%22%3A232811117370%2C%22model_selection_logic%22%3A3%7D&sp_atk=0a72744d-4c07-4beb-8437-bb95bb6707cf&xptdk=0a72744d-4c07-4beb-8437-bb95bb6707cf,,
https://down-id.img.susercontent.com/file/id-11134207-822wk-mmu2co4842yqff,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,OPPO A17k 3/64GB Bekas Second Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,900.000,,,,2-5 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,,,,,,"OPPO A17k 3/64GB Bekas Second Original
Rp
900.000
2-5 Hari
Kab. Sleman",https://shopee.co.id/OPPO-A17k-3-64GB-Bekas-Second-Original-i.20962929.41179883030?extraParams=%7B%22display_model_id%22%3A420752447096%2C%22model_selection_logic%22%3A3%7D&sp_atk=711b5659-c24c-459c-a2d8-434ef1cd4173&xptdk=711b5659-c24c-459c-a2d8-434ef1cd4173,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk1-m9fpimh1q58x88,,Oppo A3 8/128 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.690.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,27 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"Oppo A3 8/128 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.690.000
5.0
27 Terjual
3 Hari
Jakarta Utara",https://shopee.co.id/Oppo-A3-8-128-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.29918331232?extraParams=%7B%22display_model_id%22%3A223491435383%2C%22model_selection_logic%22%3A3%7D&sp_atk=752e394c-7c17-4676-838b-cd1337b373d3&xptdk=752e394c-7c17-4676-838b-cd1337b373d3,,
https://down-id.img.susercontent.com/file/id-11134207-822wo-mmva7xt62mf582,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Oppo A5i 4/128 GB Resmi Indonesia Second Ori (Baca Deskripsi),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.075.000,,,,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"Oppo A5i 4/128 GB Resmi Indonesia Second Ori (Baca Deskripsi)
Rp
1.075.000
3 Hari
Jakarta Utara",https://shopee.co.id/Oppo-A5i-4-128-GB-Resmi-Indonesia-Second-Ori-(Baca-Deskripsi)-i.1563349780.48908551234?extraParams=%7B%22display_model_id%22%3A435756770921%2C%22model_selection_logic%22%3A3%7D&sp_atk=9fae48f8-8827-46ab-9f1e-1f502ddb37d5&xptdk=9fae48f8-8827-46ab-9f1e-1f502ddb37d5,,
https://down-id.img.susercontent.com/file/id-11134207-8224q-mjnw4ip5nh8g74,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,HP SECOND OPPO A16 (3/32) /OPPO A16 HP SECOND,,Rp,730.000,,,,3-6 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Grobogan,,,,,,"HP SECOND OPPO A16 (3/32) /OPPO A16 HP SECOND
Rp
730.000
3-6 Hari
Kab. Grobogan",https://shopee.co.id/HP-SECOND-OPPO-A16-(3-32)-OPPO-A16-HP-SECOND-i.1420031615.54954894483?extraParams=%7B%22display_model_id%22%3A282345391261%2C%22model_selection_logic%22%3A3%7D&sp_atk=7640f88c-ee64-443b-b64a-e0a2623624d9&xptdk=7640f88c-ee64-443b-b64a-e0a2623624d9,,
