-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,text-ellipsis,img,text-xs/sp14_2,text-xs,pointer-events-none,pointer-events-none_2,align-middle,pointer-events-none_3,w-auto,text-white,truncate,_container,_container_link,text-shopee-green,img_2,text-xs_2
https://down-id.img.susercontent.com/file/id-11134207-8224s-mkkgyq8zkqv60b,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,INFINIX NOTE 60 PRO 8GB/12GB + 256GB GARANSI RESMI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.769.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,116 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,"INFINIX NOTE 60 PRO 8GB/12GB + 256GB GARANSI RESMI
Rp
4.769.000
5.0
116 Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/INFINIX-NOTE-60-PRO-8GB-12GB-256GB-GARANSI-RESMI-i.30962556.51806086480?extraParams=%7B%22display_model_id%22%3A206366453273%2C%22model_selection_logic%22%3A3%7D&sp_atk=d2ba1634-3a8d-4ea1-a871-ba4fd0ceef63&xptdk=d2ba1634-3a8d-4ea1-a871-ba4fd0ceef63,,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk2-ma7yose0oc5xf2,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Infinix Note 50X 5G+ 8/256GB - Up to 16GB Extended RAM - Dimensity 7300 Ultimate - 6.67” HD+ - 50MP OIS - 5200 mAh - NFC,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,2.869.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,10RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,"Infinix Note 50X 5G+ 8/256GB - Up to 16GB Extended RAM - Dimensity 7300 Ultimate - 6.67” HD+ - 50MP OIS - 5200 mAh - NFC
Rp
2.869.000
-1%
4.9
10RB+ Terjual
Besok
Surabaya",https://shopee.co.id/Infinix-Note-50X-5G-8-256GB-Up-to-16GB-Extended-RAM-Dimensity-7300-Ultimate-6.67%E2%80%9D-HD-50MP-OIS-5200-mAh-NFC-i.342033216.27934192344?extraParams=%7B%22display_model_id%22%3A237716157776%2C%22model_selection_logic%22%3A3%7D&sp_atk=a3c69a5e-fff8-404d-9e2a-5eb2f5b23615&xptdk=a3c69a5e-fff8-404d-9e2a-5eb2f5b23615,,,
https://down-id.img.susercontent.com/file/id-11134207-82250-mh00rat638jwa4,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Infinix Hot 60 Pro+ Plus [8GB+256GB] - Garansi Resmi 1 Tahun,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,2.999.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,113 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,"Infinix Hot 60 Pro+ Plus [8GB+256GB] - Garansi Resmi 1 Tahun
Rp
2.999.000
5.0
113 Terjual
3-5 Hari
Jakarta Utara",https://shopee.co.id/Infinix-Hot-60-Pro-Plus-8GB-256GB-Garansi-Resmi-1-Tahun-i.1053062682.42062299139?extraParams=%7B%22display_model_id%22%3A306029357553%2C%22model_selection_logic%22%3A3%7D&sp_atk=e59bea74-7345-4807-8118-1c6aae31ac1e&xptdk=e59bea74-7345-4807-8118-1c6aae31ac1e,,,
https://down-id.img.susercontent.com/file/sg-11134301-7rdx9-mdmqumtu2f6y35,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Infinix Hot 60 Pro+ 8/256GB - Up to 16GB Extended RAM - Helio G200 - 6.78 inch 1.5k AMOLED - 50MP - 5160 mAh - NFC,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,2.909.000,-3%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,10RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,"Infinix Hot 60 Pro+ 8/256GB - Up to 16GB Extended RAM - Helio G200 - 6.78 inch 1.5k AMOLED - 50MP - 5160 mAh - NFC
Rp
2.909.000
-3%
4.9
10RB+ Terjual
2-3 Hari
Jakarta Utara",https://shopee.co.id/Infinix-Hot-60-Pro-8-256GB-Up-to-16GB-Extended-RAM-Helio-G200-6.78-inch-1.5k-AMOLED-50MP-5160-mAh-NFC-i.342033216.41510999256?extraParams=%7B%22display_model_id%22%3A270923992697%2C%22model_selection_logic%22%3A3%7D&sp_atk=a2a1c919-ad46-4196-899b-10df41ef3ac5&xptdk=a2a1c919-ad46-4196-899b-10df41ef3ac5,,,
https://down-id.img.susercontent.com/file/sg-11134201-8260y-mm8n2oi235dwa4,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Infinix Note 60 Pro 8/256GB - Up to 16GB Extended RAM - Snapdragon 7s Gen 4 - 6.78” 1.5K Amoled - 50MP - 6500 mAh - 90W Charging - NFC,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,4.869.000,-11%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,653 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,"Infinix Note 60 Pro 8/256GB - Up to 16GB Extended RAM - Snapdragon 7s Gen 4 - 6.78” 1.5K Amoled - 50MP - 6500 mAh - 90W Charging - NFC
Rp
4.869.000
-11%
4.9
653 Terjual
2-3 Hari
Jakarta Utara",https://shopee.co.id/Infinix-Note-60-Pro-8-256GB-Up-to-16GB-Extended-RAM-Snapdragon-7s-Gen-4-6.78%E2%80%9D-1.5K-Amoled-50MP-6500-mAh-90W-Charging-NFC-i.342033216.41678610108?extraParams=%7B%22display_model_id%22%3A320529442009%2C%22model_selection_logic%22%3A3%7D&sp_atk=3998d084-70e5-4c13-a71e-328bb9ad29fe&xptdk=3998d084-70e5-4c13-a71e-328bb9ad29fe,,,
https://down-id.img.susercontent.com/file/id-11134207-822ws-mlap55ur8t1f1f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Infinix Smart 20 4GB/64GB Layar 6.78 Inci IPS LCD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.599.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,119 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Samarinda,,,,,"Infinix Smart 20 4GB/64GB Layar 6.78 Inci IPS LCD
Rp
1.599.000
5.0
119 Terjual
1-4 Hari
Samarinda",https://shopee.co.id/Infinix-Smart-20-4GB-64GB-Layar-6.78-Inci-IPS-LCD-i.60878004.44956629481?extraParams=%7B%22display_model_id%22%3A277427597752%2C%22model_selection_logic%22%3A3%7D&sp_atk=dfab8d7e-6db2-4e1e-8075-d68cd391a43a&xptdk=dfab8d7e-6db2-4e1e-8075-d68cd391a43a,,,
https://down-id.img.susercontent.com/file/id-11134207-82250-mkdjvatagikk64,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,"Infinix Note 60 Pro 5G 8GB+256GB Display 144Hz 6.78"" G Glass 7 Prosessor Snapdragon 7s Gen 4 (4nm) Main Camera 50MP With OIS Battery 6500mAh  NFC Supported Garansi Resmi 1 Tahun",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,4.759.000,-21%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,549 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,Kombo Hemat,"Infinix Note 60 Pro 5G 8GB+256GB Display 144Hz 6.78"" G Glass 7 Prosessor Snapdragon 7s Gen 4 (4nm) Main Camera 50MP With OIS Battery 6500mAh NFC Supported Garansi Resmi 1 Tahun
Rp
4.759.000
-21%
Kombo Hemat
5.0
549 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/Infinix-Note-60-Pro-5G-8GB-256GB-Display-144Hz-6.78-G-Glass-7-Prosessor-Snapdragon-7s-Gen-4-(4nm)-Main-Camera-50MP-With-OIS-Battery-6500mAh-NFC-Supported-Garansi-Resmi-1-Tahun-i.1516969716.40328617811?extraParams=%7B%22display_model_id%22%3A282391729077%2C%22model_selection_logic%22%3A3%7D&sp_atk=8d5a7a65-4d77-48ec-9133-5f036cc049ca&xptdk=8d5a7a65-4d77-48ec-9133-5f036cc049ca,,,
https://down-id.img.susercontent.com/file/id-11134207-822wn-mla11so2iryd6f,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,"Infinix Smart 20 (RAM 4GB, ROM 64/128GB, Helio G81 Ultimate, Battery Capacity 5200mAh)",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.821.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,205 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Pasuruan,,,,,"Infinix Smart 20 (RAM 4GB, ROM 64/128GB, Helio G81 Ultimate, Battery Capacity 5200mAh)
Rp
1.821.000
5.0
205 Terjual
1-3 Hari
Pasuruan",https://shopee.co.id/Infinix-Smart-20-(RAM-4GB-ROM-64-128GB-Helio-G81-Ultimate-Battery-Capacity-5200mAh)-i.49893858.25136680091?extraParams=%7B%22display_model_id%22%3A195788575200%2C%22model_selection_logic%22%3A3%7D&sp_atk=c35aa7fb-b752-4140-9612-d8dc3f558563&xptdk=c35aa7fb-b752-4140-9612-d8dc3f558563,,,
https://down-id.img.susercontent.com/file/id-11134207-822wh-mngzzpu5odmp56,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Infinix Note 60 5G 8/256 & Note 60 Pro 12/256 GB 8GB 256GB Baru Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.299.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,18 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,"Infinix Note 60 5G 8/256 & Note 60 Pro 12/256 GB 8GB 256GB Baru Garansi Resmi
Rp
4.299.000
5.0
18 Terjual
Besok
Surabaya",https://shopee.co.id/Infinix-Note-60-5G-8-256-Note-60-Pro-12-256-GB-8GB-256GB-Baru-Garansi-Resmi-i.181204026.47906772678?extraParams=%7B%22display_model_id%22%3A395701621605%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f8606d6-0315-4d3b-b175-a970d55f3ce6&xptdk=1f8606d6-0315-4d3b-b175-a970d55f3ce6,,,
https://down-id.img.susercontent.com/file/id-11134207-822wp-mlq5apl5mzurcd,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Infinix Smart 20 Ram 4/128Gb Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.850.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,57 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kediri,,,,,"Infinix Smart 20 Ram 4/128Gb Garansi Resmi
Rp
1.850.000
5.0
57 Terjual
1-3 Hari
Kediri",https://shopee.co.id/Infinix-Smart-20-Ram-4-128Gb-Garansi-Resmi-i.45658405.52856998996?extraParams=%7B%22display_model_id%22%3A360625493728%2C%22model_selection_logic%22%3A3%7D&sp_atk=46556a1c-7e04-4186-963b-8c4618411949&xptdk=46556a1c-7e04-4186-963b-8c4618411949,,,
https://down-id.img.susercontent.com/file/sg-11134301-7rfgm-m9tqdl52s28s2b,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Infinix Note 50S 5G+ 8/256GB - Up to 16GB Extended RAM - Dimensity 7300 Ultimate - 6.78” 3D Curved FHD+ Amoled - 64MP OIS - 5200 mAh - NFC,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,3.369.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,10RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,"Infinix Note 50S 5G+ 8/256GB - Up to 16GB Extended RAM - Dimensity 7300 Ultimate - 6.78” 3D Curved FHD+ Amoled - 64MP OIS - 5200 mAh - NFC
Rp
3.369.000
-1%
4.9
10RB+ Terjual
Besok
Surabaya",https://shopee.co.id/Infinix-Note-50S-5G-8-256GB-Up-to-16GB-Extended-RAM-Dimensity-7300-Ultimate-6.78%E2%80%9D-3D-Curved-FHD-Amoled-64MP-OIS-5200-mAh-NFC-i.342033216.26884184732?extraParams=%7B%22display_model_id%22%3A167130148917%2C%22model_selection_logic%22%3A3%7D&sp_atk=d8aaf4d9-ffbd-4ca0-9998-372e28703940&xptdk=d8aaf4d9-ffbd-4ca0-9998-372e28703940,,,
https://down-id.img.susercontent.com/file/id-11134207-822wr-mlkbgymji2hb0e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Infinix Smart 20 4/64GB 4/128GB | 5200 mAh 15w Charger | IPS LCD | Mediatek Helio G81 Ultimate REPACK,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.749.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,279 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Nganjuk,,,,,"Infinix Smart 20 4/64GB 4/128GB | 5200 mAh 15w Charger | IPS LCD | Mediatek Helio G81 Ultimate REPACK
Rp
1.749.000
4.8
279 Terjual
2-4 Hari
Kab. Nganjuk",https://shopee.co.id/Infinix-Smart-20-4-64GB-4-128GB-5200-mAh-15w-Charger-IPS-LCD-Mediatek-Helio-G81-Ultimate-REPACK-i.132119622.56906929058?extraParams=%7B%22display_model_id%22%3A360619949258%2C%22model_selection_logic%22%3A3%7D&sp_atk=1be67c3e-9e6b-40d8-9bd6-a20f8737d692&xptdk=1be67c3e-9e6b-40d8-9bd6-a20f8737d692,,,
https://down-id.img.susercontent.com/file/id-11134207-822wh-mlhzug91301u5d,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"INFINIX SMART 20 [4+64GB] [4+128GB] - Helio G81 Ultimate - 6.78"" 120Hz HD+ 5200 mAh - Garansi Resmi",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.799.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,30 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Hari ini,,"INFINIX SMART 20 [4+64GB] [4+128GB] - Helio G81 Ultimate - 6.78"" 120Hz HD+ 5200 mAh - Garansi Resmi
Rp
1.799.000
4.8
30 Terjual
Hari ini
Kab. Sidoarjo",https://shopee.co.id/INFINIX-SMART-20-4-64GB-4-128GB-Helio-G81-Ultimate-6.78-120Hz-HD-5200-mAh-Garansi-Resmi-i.105409987.40429101480?extraParams=%7B%22display_model_id%22%3A435614784446%2C%22model_selection_logic%22%3A3%7D&sp_atk=cd2d5fba-2ded-42b8-8610-ced66a473917&xptdk=cd2d5fba-2ded-42b8-8610-ced66a473917,,,
https://down-id.img.susercontent.com/file/id-11134207-81zti-mfqfjvxe0ikr66,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,INFINIX HOT 60 PRO PLUS 8GB 128/256GB SILVER - BLACK,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,2.959.000,-20%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,607 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Hari ini,,"INFINIX HOT 60 PRO PLUS 8GB 128/256GB SILVER - BLACK
Rp
2.959.000
-20%
4.9
607 Terjual
Hari ini
Surabaya",https://shopee.co.id/INFINIX-HOT-60-PRO-PLUS-8GB-128-256GB-SILVER-BLACK-i.1273997571.43723772731?extraParams=%7B%22display_model_id%22%3A271931116475%2C%22model_selection_logic%22%3A3%7D&sp_atk=313dc725-9004-4cf3-9804-7266aec8b9f3&xptdk=313dc725-9004-4cf3-9804-7266aec8b9f3,,,
https://down-id.img.susercontent.com/file/id-11134207-822wj-mlq0h5srq22wbd,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Infinix Smart 20 4/64GB - Up to 8GB Extended RAM - Mediatek Helio G81 - 6.78” - 8MP - 5200 mAh - IP64,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.647.000,-18%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,1RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,"Infinix Smart 20 4/64GB - Up to 8GB Extended RAM - Mediatek Helio G81 - 6.78” - 8MP - 5200 mAh - IP64
Rp
1.647.000
-18%
4.9
1RB+ Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/Infinix-Smart-20-4-64GB-Up-to-8GB-Extended-RAM-Mediatek-Helio-G81-6.78%E2%80%9D-8MP-5200-mAh-IP64-i.1291222665.27404096704?extraParams=%7B%22display_model_id%22%3A166570378790%2C%22model_selection_logic%22%3A3%7D&sp_atk=06e0378f-8970-4d87-9fb5-80dfc839abb2&xptdk=06e0378f-8970-4d87-9fb5-80dfc839abb2,,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0g-mdgynnhy7ues56,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,"Infinix Hot 60 Pro+ (RAM 8GB, ROM 128/256GB, 3D Curved, 50MP Sony Camera, Helio G200)",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.121.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,103 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,"Infinix Hot 60 Pro+ (RAM 8GB, ROM 128/256GB, 3D Curved, 50MP Sony Camera, Helio G200)
Rp
3.121.000
5.0
103 Terjual
< 2 Hari",https://shopee.co.id/Infinix-Hot-60-Pro-(RAM-8GB-ROM-128-256GB-3D-Curved-50MP-Sony-Camera-Helio-G200)-i.49893858.27989813076?extraParams=%7B%22display_model_id%22%3A276472059465%2C%22model_selection_logic%22%3A3%7D&sp_atk=717364a3-e3ff-4482-9e1b-08577efe5277&xptdk=717364a3-e3ff-4482-9e1b-08577efe5277,,,
