-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-xs/sp14_2,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,text-shopee-green,text-shopee-primary,pointer-events-none_3,text-ellipsis,img_2,text-white_2,truncate,_container,_container_link,img,text-xs,text-xs_2
https://down-id.img.susercontent.com/file/id-11134207-7ra0u-mbzl4yrdzpajce,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung A26 5G 8/256 Second Mulus Fisik Terawat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.549.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,2 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,,,,,,,,"Samsung A26 5G 8/256 Second Mulus Fisik Terawat
Rp
3.549.000
5.0
12 Terjual
2 jam
Kab. Sidoarjo",https://shopee.co.id/Samsung-A26-5G-8-256-Second-Mulus-Fisik-Terawat-i.309409025.41657922320?extraParams=%7B%22display_model_id%22%3A295670769672%2C%22model_selection_logic%22%3A3%7D&sp_atk=9c98fa39-3fbb-4dc4-aef4-186e7423bf29&xptdk=9c98fa39-3fbb-4dc4-aef4-186e7423bf29,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,12 Terjual,
https://down-id.img.susercontent.com/file/id-11134207-7ra0t-mbvs5fvksn2e39,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung a14 Ram 6/128 second fulset nominus,,Rp,1.480.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,3 Hari,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,,"Samsung a14 Ram 6/128 second fulset nominus
Rp
1.480.000
5.0
9 Terjual
3 Hari
Kab. Bogor",https://shopee.co.id/Samsung-a14-Ram-6-128-second-fulset-nominus-i.133117027.27462584586?extraParams=%7B%22display_model_id%22%3A128060736528%2C%22model_selection_logic%22%3A3%7D&sp_atk=e963b47e-6c86-493f-a249-f89d7f6e4a97&xptdk=e963b47e-6c86-493f-a249-f89d7f6e4a97,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,9 Terjual,
https://down-id.img.susercontent.com/file/id-11134207-7r98p-lzh6pib8n96027,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Samsung A07 A06 A04s A05s 6/128 4/64 Second Sein Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.099.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,2-3 Hari,,,,,,,"Samsung A07 A06 A04s A05s 6/128 4/64 Second Sein Original
Rp
1.099.000
4.9
71 Terjual
2-3 Hari
Jakarta Timur",https://shopee.co.id/Samsung-A07-A06-A04s-A05s-6-128-4-64-Second-Sein-Original-i.221779283.25164427247?extraParams=%7B%22display_model_id%22%3A420607682736%2C%22model_selection_logic%22%3A3%7D&sp_atk=f0a4db88-acac-45a5-9497-f6bc523aeba7&xptdk=f0a4db88-acac-45a5-9497-f6bc523aeba7,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,71 Terjual,
https://down-id.img.susercontent.com/file/id-11134207-7r98t-lov9otiwhlyy32,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,SAMSUNG GALAXY Z FLIP 5 RAM 8/256 & 512 GB SECOND,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,6.299.000,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,3 Hari,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,,"SAMSUNG GALAXY Z FLIP 5 RAM 8/256 & 512 GB SECOND
Rp
6.299.000
4.8
156 Terjual
3 Hari
Kab. Tangerang",https://shopee.co.id/SAMSUNG-GALAXY-Z-FLIP-5-RAM-8-256-512-GB-SECOND-i.4249971.25902614117?extraParams=%7B%22display_model_id%22%3A215039504847%2C%22model_selection_logic%22%3A3%7D&sp_atk=1e0d04af-3b0a-4a66-97c8-c32634bfcea9&xptdk=1e0d04af-3b0a-4a66-97c8-c32634bfcea9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,156 Terjual,
https://down-id.img.susercontent.com/file/id-11134207-8224o-mfwi15dbsemlae,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,SEIN | Samsung Galaxy A52 | A52S 256GB 128GB Second Original Resmi Indonesia,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.949.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang Selatan,3 Hari,,,,,,,"SEIN | Samsung Galaxy A52 | A52S 256GB 128GB Second Original Resmi Indonesia
Rp
1.949.000
4.9
116 Terjual
3 Hari
Tangerang Selatan",https://shopee.co.id/SEIN-Samsung-Galaxy-A52-A52S-256GB-128GB-Second-Original-Resmi-Indonesia-i.274506086.25634727145?extraParams=%7B%22display_model_id%22%3A251374916284%2C%22model_selection_logic%22%3A3%7D&sp_atk=ea274d81-68f7-416f-9c6a-e7f5602bd49c&xptdk=ea274d81-68f7-416f-9c6a-e7f5602bd49c,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,116 Terjual,
https://down-id.img.susercontent.com/file/id-11134207-7rbk6-m9sv5mrujz1904,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,SAMSUNG A36 5G 8/256GB SECOND MULUS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.949.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,2 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,,,,,,,,"SAMSUNG A36 5G 8/256GB SECOND MULUS
Rp
3.949.000
5.0
37 Terjual
2 jam
Kab. Sidoarjo",https://shopee.co.id/SAMSUNG-A36-5G-8-256GB-SECOND-MULUS-i.309409025.42451018331?extraParams=%7B%22display_model_id%22%3A258906216636%2C%22model_selection_logic%22%3A3%7D&sp_atk=08e5828d-008a-436e-91fd-ee8898ebce25&xptdk=08e5828d-008a-436e-91fd-ee8898ebce25,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,37 Terjual,
https://down-id.img.susercontent.com/file/id-11134207-7qukz-lhlkt1v03z1a39,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung A04 4/64 Second Fullset Kondisi 98% Mulus,,Rp,999.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Hari ini,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,,"Samsung A04 4/64 Second Fullset Kondisi 98% Mulus
Rp
999.000
5.0
2 Terjual
Hari ini
Surabaya",https://shopee.co.id/Samsung-A04-4-64-Second-Fullset-Kondisi-98-Mulus-i.230315394.19589450689?extraParams=%7B%22display_model_id%22%3A69314441671%2C%22model_selection_logic%22%3A3%7D&sp_atk=5e13da6a-002b-4081-8f83-7cfed02ca579&xptdk=5e13da6a-002b-4081-8f83-7cfed02ca579,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,2 Terjual,
https://down-id.img.susercontent.com/file/id-11134207-8224x-mk0kquhlkemd05,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,SAMSUNG S21 FE SECOND SEIN RAM 8/256 & 8/128 [BACA DESKRIPSI],https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.700.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,3 Hari,,,,,,,"SAMSUNG S21 FE SECOND SEIN RAM 8/256 & 8/128 [BACA DESKRIPSI]
Rp
1.700.000
4.9
244 Terjual
3 Hari
Kab. Bogor",https://shopee.co.id/SAMSUNG-S21-FE-SECOND-SEIN-RAM-8-256-8-128-BACA-DESKRIPSI--i.119246735.26815382219?extraParams=%7B%22display_model_id%22%3A177280869376%2C%22model_selection_logic%22%3A3%7D&sp_atk=11b278c3-40f5-47b5-bda0-b59823ada6b9&xptdk=11b278c3-40f5-47b5-bda0-b59823ada6b9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,244 Terjual,
https://down-id.img.susercontent.com/file/id-11134207-7r98p-lmuatwj0vq1tfa,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Samsung A54 5G Ram 8/128GB | Ram 8/256GB (SECOND),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.680.199,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,2 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,-33%,,,,,,"Samsung A54 5G Ram 8/128GB | Ram 8/256GB (SECOND)
Rp
3.680.199
-33%
4.9
146 Terjual
2 jam
Surabaya",https://shopee.co.id/Samsung-A54-5G-Ram-8-128GB-Ram-8-256GB-(SECOND)-i.194632330.22157872178?extraParams=%7B%22display_model_id%22%3A194724954081%2C%22model_selection_logic%22%3A3%7D&sp_atk=f90af567-38fa-464b-b0c0-2dafd3bb3ba7&xptdk=f90af567-38fa-464b-b0c0-2dafd3bb3ba7,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,146 Terjual,
https://down-id.img.susercontent.com/file/id-11134207-7r98p-lmtbz4f0puoc97,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,samsung a54 5G second ex garansi resmi SEIN,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.150.000,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,3 Hari,,,,,,,"samsung a54 5G second ex garansi resmi SEIN
Rp
3.150.000
4.8
75 Terjual
3 Hari
Kab. Bogor",https://shopee.co.id/samsung-a54-5G-second-ex-garansi-resmi-SEIN-i.231285364.17899167685?extraParams=%7B%22display_model_id%22%3A184647779578%2C%22model_selection_logic%22%3A3%7D&sp_atk=764d541c-b89f-4621-807c-a41c812f71be&xptdk=764d541c-b89f-4621-807c-a41c812f71be,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,75 Terjual,
https://down-id.img.susercontent.com/file/id-11134207-7rbkd-m7v0h3cequkw1e,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Samsung S20 FE Second Nominus Siap Lembur SNAPDRAGON/EXYNOS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.775.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surakarta (Solo),,,,,,,,"Samsung S20 FE Second Nominus Siap Lembur SNAPDRAGON/EXYNOS
Rp
2.775.000
5.0
31 Terjual
< 2 Hari
Surakarta (Solo)",https://shopee.co.id/Samsung-S20-FE-Second-Nominus-Siap-Lembur-SNAPDRAGON-EXYNOS-i.133913527.26228174549?extraParams=%7B%22display_model_id%22%3A280625416733%2C%22model_selection_logic%22%3A3%7D&sp_atk=8ecc0413-0a57-48f4-9704-01f2c1e62b43&xptdk=8ecc0413-0a57-48f4-9704-01f2c1e62b43,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,31 Terjual,
https://down-id.img.susercontent.com/file/id-11134207-822wj-mlr812x1f8xw63,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Samsung A71 8/128GB Second Ori,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.100.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,2-3 Hari,,,,,,,"Samsung A71 8/128GB Second Ori
Rp
1.100.000
5.0
3 Terjual
2-3 Hari
Bandung",https://shopee.co.id/Samsung-A71-8-128GB-Second-Ori-i.85277250.42350069256?extraParams=%7B%22display_model_id%22%3A295004972752%2C%22model_selection_logic%22%3A3%7D&sp_atk=9673114c-8af8-40ce-9812-629cac3bd212&xptdk=9673114c-8af8-40ce-9812-629cac3bd212,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,3 Terjual,
https://down-id.img.susercontent.com/file/id-11134207-81zth-mfl64r8pvk0eff,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,SEIN | Samsung Galaxy S23 ULTRA 5G | S23 PLUS | S23 | 1TB 512GB 256GB 128GB Second Fullset Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,5.735.000,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang Selatan,3 Hari,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,,,,"SEIN | Samsung Galaxy S23 ULTRA 5G | S23 PLUS | S23 | 1TB 512GB 256GB 128GB Second Fullset Original
Rp
5.735.000
-1%
4.8
285 Terjual
3 Hari
Tangerang Selatan",https://shopee.co.id/SEIN-Samsung-Galaxy-S23-ULTRA-5G-S23-PLUS-S23-1TB-512GB-256GB-128GB-Second-Fullset-Original-i.274506086.25203977589?extraParams=%7B%22display_model_id%22%3A245105870545%2C%22model_selection_logic%22%3A3%7D&sp_atk=3dac08f5-7dd6-45d5-8541-8a846eb19559&xptdk=3dac08f5-7dd6-45d5-8541-8a846eb19559,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,285 Terjual,
