nama_produk,harga,rating,jumlah_terjual,lokasi_penjual,kategori,brand,kondisi,platform
ZTE V80 Max 8GB+128GB - Garansi Resmi 1 Tahun,Rp1.699.000,5.0,2 Terjual,Jakarta Utara,Hp,Zte,Baru,Shopee
Nubia Zte A56 4/128gb new garansi 12 bulan,Rp1.650.000,,1 Terjual,,Hp,Zte,Baru,Shopee
Handphone nubia ZTE A36 4GB 64GB New garansi,Rp1.579.000,,,Jakarta Pusat,Hp,Zte,Baru,Shopee
Zte nubia A36 4/64GB | IPS LCD 6.75inc | Unisoc T7200 | Baterai 5000mAh | Garansi Resmi,Rp1.597.500,4.2,13 Terjual,Jakarta Barat,Hp,Zte,Baru,Shopee
ZTE NUBIA V80 MAX | GARANSI RESMI | 100% ORIGINAL,Rp1.739.000,,,Jakarta Selatan,Hp,Zte,Baru,Shopee
"ZTE NUBIA NEO 3 5G 8+256GB 6.8"" FHD 120Hz DISPLAY GARANSI RESMI",Rp2.649.000,5.0,8 Terjual,,Hp,Zte,Baru,Shopee
(DCG) ZTE Nubia Neo 3 5G 8/256 GB Garansi Resmi,Rp2.705.000,5.0,43 Terjual,Medan,Hp,Zte,Baru,Shopee
ZTE NUBIA A36 & A56 | Garansi Resmi,Rp1.681.000,4.7,36 Terjual,Bandung,Hp,Zte,Baru,Shopee
ZTE NUBIA V70 8GB 256GB - BARU & GARANSI RESMI,Rp1.899.000,,,Jakarta Utara,Hp,Zte,Baru,Shopee
HANDPHONE ZTE A56 4GB 128GB 6.75inch 5000mAh android 14 garansi resmi,Rp1.679.000,,,Jakarta Pusat,Hp,Zte,Baru,Shopee
HP GAHAR ZTE NUBIA V60 MEMORY 256 16 GB,Rp1.511.100,,,Jakarta Barat,Hp,Zte,Baru,Shopee
[ READY INSTAN ] ZTE Nubia A36 Series Ram 12gb (4gb Ram +8gb Extension) Rom 64gb 5000mAh Garansi Resmi 1 Tahun,Rp1.439.000,,,Bogor,Hp,Zte,Baru,Shopee
ZTE Nubia V70 NFC RAM 8GB+12GB ROM 256GB 108MP Ultra Clear Camera 5000 mAh 33W Fast Charging 6.7FHD+ Ultra Smooth Display Garansi Resmi Android,Rp1.899.000,5.0,3 Terjual,Jakarta Utara,Hp,Zte,Baru,Shopee
Handphone Lengkap ZTE blade Nubia A36 Ram 4/64 Fullset,Rp1.574.000,5.0,3 Terjual,Kab. Karawang,Hp,Zte,Baru,Shopee
"ZTE Nubia A76 5G Nfc 6.75""HD+ 5000mAh Garansi Resmi",Rp1.977.000,,,Jakarta Barat,Hp,Zte,Baru,Shopee
ZTE nubia A36 4GB+64GB Unisoc T7200 6.75inches HD+ 90Hz 5000 mAh GARANSI RESMI,Rp1.569.000,4.0,3 Terjual,Jakarta Selatan,Hp,Zte,Baru,Shopee
ZTE NUBIA NEO3 GT 5G 8GB+256GB Unisoc T9100 Battrey 6000mAh | 80W 50MP 6.8 inci FHD OLED 120Hz,Rp3.279.000,,,Jakarta Selatan,Hp,Zte,Baru,Shopee
ZTE Nubia A56 [4/128 GB] Garansi Resmi Indonesia,Rp1.749.000,5.0,54 Terjual,Jakarta Barat,Hp,Zte,Baru,Shopee
[ READY INSTANT ] ZTE NUBIA A56 Series Ram 12gb (4gb Ram + 8gb Extension) Rom 128gb 5000mAh Garansi Resmi 1 Tahun,Rp1.539.000,,,Bogor,Hp,Zte,Baru,Shopee
ZTE Blade Nubia A36 Ram 4 Rom 64GB Second Mobile Style Store,Rp1.999.000,,,Surabaya,Hp,Zte,Baru,Shopee
ZTE NUBIA FOCUS 2 5G 8GB 256GB - BARU & GARANSI RESMI,Rp2.339.000,5.0,1 Terjual,Jakarta Utara,Hp,Zte,Baru,Shopee
ZTE Nubia A36 [4/64 GB] Garansi Resmi Indonesia,Rp1.649.000,5.0,63 Terjual,Jakarta Barat,Hp,Zte,Baru,Shopee
ZTE Nubia Focus 2 5G 8/256GB Garansi Resmi Not Redmi Note 14,Rp2.489.001,4.9,386 Terjual,Jakarta Pusat,Hp,Zte,Baru,Shopee
ZTE NUBIA V80 MAX [8/128GB] GARANSI RESMI,Rp1.759.873,,,Jakarta Barat,Hp,Zte,Baru,Shopee
Zte Nubia A56 ram 12/128GB original garansi resmi 1tahun,Rp1.610.000,,,Kab. Sukabumi,Hp,Zte,Baru,Shopee
ZTe Nubia 3GT 5G 8/255,Rp3.800.000,,,Kab. Sidoarjo,Hp,Zte,Baru,Shopee
(DCG) ZTE NUBIA A56 4/128 GB Garansi Resmi,Rp1.699.000,5.0,49 Terjual,Medan,Hp,Zte,Baru,Shopee
