nama_produk,harga,rating,jumlah_terjual,lokasi_penjual,brand,kategori,kondisi,platform
"Xiaomi Redmi Note 15 (8/128 GB) (8/256 GB) | Baterai besar 6000mAh - Black, 8/128GB",Rp3.028.000,5.0,Terjual 100+,Kota Denpasar,Sony,Hp,Baru,Tokopedia
realme 16 5G 8GB+10GB*|256GB (Air design | 50MP Front & Sony Rear AI Cameras | Selfie Mirror | 7000mAh Titan Battery + 60W Ultra Charge | AI Instant Clip) - Air White,Rp5.399.000,5.0,Terjual 5,Kab. Tangerang,Sony,Hp,Baru,Tokopedia
"Moto G57 Power 5G - RAMBoost 24GB/256GB -  Snapdragon6s Gen4 - Antutu 625K - 7000mAh SiliconCarbon - 50MP Sony LYTIA600 - 8MP Selfie - 6.72"" - IP64 GG7i MIL810H - Dolby Stereo - FLUIDITY, 8/256GB",Rp3.099.000,,,,Sony,Hp,Baru,Tokopedia
TECNO Camon 40 Pro 5G 8/256GB One Tap FlashSnap Kamera 50MP Sony LYT-700C IP68/IP69 MediaTek Dimensity 7300,Rp4.737.000,,,Kota Makassar,Sony,Hp,Baru,Tokopedia
"Nokia X7 RAM6+128GB Garansi Indonesia Dual Sim Hape Nokia Android Murah Snapdragon 710 Ultra Batrey 4200mAh AI Camera 20MP selfie+12MP+13MP ZEISS Camera 6.2"" inch",Rp2.100.000,5.0,Terjual 15,Kota Administrasi Jakarta Barat,Sony,Hp,Baru,Tokopedia
Samsung Galaxy Note 10 12/256GB second,Rp1.500.000,5.0,Terjual 17,Kab. Bekasi,Sony,Hp,Baru,Tokopedia
Motorola Moto G06 Power - 7000mAh - NFC Enable - Stereo Speaker dengan Dolby Atmos - Corning Gorilla Glass 3 - RAM 4+8GB/128GB - Kamera Utama 50MP - Laurel Oak,Rp1.923.900,5.0,Terjual 17,Kota Denpasar,Sony,Hp,Baru,Tokopedia
Mini HP Phone hp Mini android RAM 8GB/128GB jaringan 4G NEW GARANSI RESMI,Rp803.600,5.0,Terjual 8,Kota Administrasi Jakarta Barat,Sony,Hp,Baru,Tokopedia
"Motorola G57 Power 5G [8GB/128GB] - [8GB/256GB] - Snapdragon6s Gen4 - 7000mAh SiliconCarbon - 50MP Sony LYTIA600 - NON BUNDLING, 8GB / 128GB, CORSAIR",Rp2.859.000,,,,Sony,Hp,Baru,Tokopedia
"ZTE NUBIA V80 Max 6GB/128GB 8GB/128GB - Garansi Resmi Nasional - Space Black, 6/128",Rp1.799.000,4.9,Terjual 500+,Kab. Deli Serdang,Sony,Hp,Baru,Tokopedia
"[Bisa COD] Tecn Camon 40 Pro Displa 7.5 inci RAM 16GB + ROM 1TB Asli Produk Baru Handphone 5G/WIFI Gaming - hitam, 128GB",Rp1.356.960,,4 barang berhasil terjual,Kab. Tangerang,Sony,Hp,Baru,Tokopedia
"[Ready Semua Varian] Ifinix Note 60 5G 7.5inci Layar AMOLED 6,78 inci 144Hz 8GB+256GB Baterai 6500mAh 5G Smartphone 50MP+8MP Kamera Qualcomm Snapdragon 7s Gen 4 Bisa COD - hitam, 128GB",Rp1.402.202,,,,Sony,Hp,Baru,Tokopedia
Vivo X300 Pro Brown Ram 16 Rom 512 Smartphone Kamera Berkualitas Tinggi dan Performa Unggul,Rp2.250.000,,3 barang berhasil terjual,Kota Batam,Sony,Hp,Baru,Tokopedia
"Moto G67 Power 5G - RAMBoost 24GB/256GB -  Snapdragon7s Gen2 - 7000mAh SiliconCarbon - 50MP Sony LYTIA600 - 4K Semua Lensa - 32MP Selfie - 6.72"" - IP64 GG7i MIL810H - Dolby Stereo - Cilantro",Rp3.699.000,4.8,Terjual 250+,Kota Administrasi Jakarta Utara,Sony,Hp,Baru,Tokopedia
"Vivo V50 Lite 5G Borderless Immersive Screen, Camera Sony IMX882, Baterai 6500mAh+90W Flashcharge, AI Erase 2.0 Tahan Guncangan Tahan Banting dan Anti Percikan Air, RAM 8GB ROM 256GB, Android 15, Dimensity 6300 vivostore.indonesia - BLACK, 8+256GB",Rp4.099.000,5.0,Terjual 60+,Kab. Tangerang,Sony,Hp,Baru,Tokopedia
"Motorola Edge 70 Fusion - Snapdragon7s Gen4 - MotoAI - 6.67” Extreme AMOLED 144Hz - 50MP Sony LYT710 OIS Rear, 13MP UW/Macro - All 4K 60fps - 1.5K Display HDR10+ - 7000mAh 68W - IP68/IP69 | Military Grade - Silhoutte",Rp5.999.000,,,,Sony,Hp,Baru,Tokopedia
"Motorola Edge 70 Fusion -  Snapdragon7s Gen4 - MotoAI - 6.67” Extreme AMOLED 144Hz - 50MP Sony LYT710 OIS Rear, 13MP UW/Macro - All 4K 60fps - 1.5K Display HDR10+ - 7000mAh 68W - IP68/IP69 | Military Grade - Silhouette",Rp5.999.000,,1 barang berhasil terjual,Kota Administrasi Jakarta Utara,Sony,Hp,Baru,Tokopedia
motorolla MOTO G45 5G RAM 8+8/256GB Garansi Resmi TAM,Rp1.500.000,,250+ barang berhasil terjual,Kota Administrasi Jakarta Barat,Sony,Hp,Baru,Tokopedia
"TENO CAMON 30 5G 8/256GB - HP Fotografi Low-Light Juara! - Smartphone - Kamera Sony IMX890, Video 4K Stabil, Untuk Konten Kreator Malam Hari. - hitam, 128GB",Rp1.376.062,,1 barang berhasil terjual,Kab. Tangerang,Sony,Hp,Baru,Tokopedia
"Promo Asus Rog Phone 9 Fe ( 12/256Gb 12/512Gb ) Garansi Resmi Asus Indonesia - Rog 9 Fe 12/512 Black No Bonus - Rog 9 Fe 12/256 Black, No Bonus",Rp5.179.000,,8 barang berhasil terjual,Kota Sukabumi,Sony,Hp,Baru,Tokopedia
Bundling Sony A7 Mark III (Body) + SEL24105G,Rp38.998.000,,,Kota Surabaya,Sony,Hp,Baru,Tokopedia
XPERIA 5 III 5G 8/256GB DUAL SIM XQ-BQ42 - ORIGINAL BEACUKAI - SekenMulus,Rp9.245.000,,,,Sony,Hp,Baru,Tokopedia
Sony Ericsson Z610 Lipat HP Walkman Super Mewah untuk Musik Kamera SD Card Slot Radio FM Single SIM Bluetooth Hitam Pink,Rp1.200.000,,,Kota Banjarmasin,Sony,Hp,Baru,Tokopedia
Sony Xperia I V Global Version - 12/256 GB Black,Rp25.017.000,,,Kota Tangerang Selatan,Sony,Hp,Baru,Tokopedia
SONY XPERIA 1 VI GLOBAL REGION - 12/512,Rp24.500.000,,,,Sony,Hp,Baru,Tokopedia
sony xperia 1 mark iv BEA CUKAI ORIGINAL  sony XPERIA 1 IV BEA CUKAI,Rp9.650.000,,2 barang berhasil terjual,Kab. Pati,Sony,Hp,Baru,Tokopedia
Sony Xperia 1 V 5G 12/256GB Snapdragon 8 Gen 2 - BLACK,Rp33.072.000,,,Kota Administrasi Jakarta Barat,Sony,Hp,Baru,Tokopedia
SONY Xperia 5 V 8/256Gb Global - Silver,Rp18.500.000,,,Kota Administrasi Jakarta Barat,Sony,Hp,Baru,Tokopedia
SONY Xperia 1 V 12/512Gb Global - Hitam,Rp21.600.000,4.8,Terjual 6,Kota Administrasi Jakarta Barat,Sony,Hp,Baru,Tokopedia
Sony xperia XZ premium,Rp4.150.000,5.0,Terjual 2,Kab. Kuningan,Sony,Hp,Baru,Tokopedia
New Sony Xperia 1 VI 512GB 12GB Snapdragon 8 Gen 3 Xperia 1 mark 6 - KHAKI GREEN,Rp22.590.000,,,Kota Administrasi Jakarta Selatan,Sony,Hp,Baru,Tokopedia
Global Version Sony Xperia 5 IV 5G Smartphone Snapdragon 8 Gen 1,Rp29.825.200,,,Kota Administrasi Jakarta Pusat,Sony,Hp,Baru,Tokopedia
Sony Xperia 1 IV 5G 12GB 256GB Snapdragon 8 Gen 1,Rp18.055.000,,4 barang berhasil terjual,Kota Tangerang,Sony,Hp,Baru,Tokopedia
"Sony Xperia 1 VII 5G 12+256GB 12/512GB Snapdragon 8 Elite - Global ROM - SLATE BLACK, 12/256GB",Rp29.499.000,5.0,Terjual 8,Kota Administrasi Jakarta Barat,Sony,Hp,Baru,Tokopedia
New Sony Xperia 1 VII 512GB 12GB Snapdragon 8 Elite Xperia 1 mark 7 - ORCHID PURPLE,Rp26.990.000,,,Kota Administrasi Jakarta Selatan,Sony,Hp,Baru,Tokopedia
New Sony Xperia 1 VII 256GB 12GB Snapdragon 8 Elite Xperia 1 mark 7 - ORCHID PURPLE,Rp24.990.000,,,Kota Administrasi Jakarta Selatan,Sony,Hp,Baru,Tokopedia
sony xperia 1 putih softbank global bahan lcd matot,Rp850.000,,,Kota Surabaya,Sony,Hp,Baru,Tokopedia
Sony Xperia 1 VI 5G 12/256/512GB Rom Global New Inter - 12/256Gb,Rp20.500.000,,,Kota Pekanbaru,Sony,Hp,Baru,Tokopedia
Sony Xperia Ori Taiwan - Hitam,Rp2.759.000,5.0,Terjual 4,Kab. Bandung,Sony,Hp,Baru,Tokopedia
Sony Xperia 5 V Global Version RAM 8 GB ROM 256 GB - Hitam,Rp19.348.000,,,,Sony,Hp,Baru,Tokopedia
New Sony Xperia 1 VI 256GB 12GB Snapdragon 8 Gen 3 Xperia 1 mark 6 - KHAKI GREEN,Rp19.890.000,,,Kota Administrasi Jakarta Selatan,Sony,Hp,Baru,Tokopedia
SONY XPERIA 5 III 5G 256/8GB DUAL SIM - NEW BNIB ORIGINAL - BEACUKAI - Headset Sony,Rp12.654.000,,,,Sony,Hp,Baru,Tokopedia
Sony Ericsson Z310 HP Lipat Dua Layar Elegan Mewah Kamera SD Card Slot Radio FM Single SIM Bluetooth Hitam Ponsel Klasik Jadul,Rp1.200.000,,,Kota Banjarmasin,Sony,Hp,Baru,Tokopedia
Original Smartphone Sony Xperia TX LT29i Lengkap Dusbox,Rp350.000,,,Kab. Demak,Sony,Hp,Baru,Tokopedia
Global Version Sony Xperia 5 IV 5G Smartphone Snapdragon 8 Gen 1,Rp29.840.200,,,Kab. Bandung Barat,Sony,Hp,Baru,Tokopedia
"SONY ERICSSON T280i , ORYGINAL,EX RESMI , BUKAN REFURBISHED",Rp575.000,5.0,Terjual 1,Kab. Pasuruan,Sony,Hp,Baru,Tokopedia
SONY XPERIA 10 III 5G 6GB 128GB SD690 BLACK WHITE BLUE ORIGINAL,Rp65.000.000,,,Kota Administrasi Jakarta Selatan,Sony,Hp,Baru,Tokopedia
Sony Xperia PRO-I 5G 12GB 512GB SD888 BNOB pajak resmi Full Original,Rp23.500.000,,,Kota Administrasi Jakarta Pusat,Sony,Hp,Baru,Tokopedia
"SONY XPERIA M2 SINGLE SIM, M2 DUAL SIM, ORYGINAL, RESMI, LIKE NEW",Rp899.000,,,Kab. Pasuruan,Sony,Hp,Baru,Tokopedia
Sony Xperia Z5 Compact E5823/SO-02H 4G Mobile 4.6'' 2GB RAM 32GB ROM Smartphone Octa Core Original Unlocked Android Cell Phone,Rp2.542.000,,,Kota Administrasi Jakarta Utara,Sony,Hp,Baru,Tokopedia
SONY XPERIA PRO-I 5G 12GB 512GB BLACK SNAPDRAGON SD888 IMEI AMAN,Rp19.396.000,,,Kota Administrasi Jakarta Selatan,Sony,Hp,Baru,Tokopedia
"SONY XPERIA T3 ,RESMI, Baru, New",Rp1.499.000,,,Kab. Pasuruan,Sony,Hp,Baru,Tokopedia
Unlocked Original Sony Ericsson Xperia PLAY Z1i R800i R800 Game Smartphone 3G 5MP Wifii A-GPS 4.0 Display Android OS Cellphone,Rp2.755.000,,,Kota Administrasi Jakarta Selatan,Sony,Hp,Baru,Tokopedia
Sony Xperia 10 VI 5G - 128GB NEW BNIB ORIGINAL - IMEI AMAN TERDAFTAR BEACUKAI - New BNIB,Rp12.995.000,,,Kota Administrasi Jakarta Timur,Sony,Hp,Baru,Tokopedia
SONY Xperia 5 IV Mark IV 5G 120Hz HDR OLED Snapdragon 8 Gen 1 Android - Black,Rp15.399.000,,,,Sony,Hp,Baru,Tokopedia
"SONY Xperia 10 4G LTE RAM 6GB + 128GB ROM Android 9 update ke Android 11 6.0"" OLED 1644x3840 3330mAh GLOBAL VERSION FULL SET GARANSI - Hitam",Rp4.871.000,,,,Sony,Hp,Baru,Tokopedia
Sony Xperia 1 iii 5G - XPERIA ONE mark iii - 512GB $ 256GB - Like DSLR - 256gb,Rp11.390.000,4.9,Terjual 60+,Kota Administrasi Jakarta Pusat,Sony,Hp,Baru,Tokopedia
Sony Xperia XZ3 RAM 6GB ROM 64GB New BNIB GLOBAL,Rp7.750.000,,,Kota Surabaya,Sony,Hp,Baru,Tokopedia
Sony Xperia Pro-I 5G - 512GB - Like DSLR - BNIB NEW RESMI GLOBAL,Rp14.600.000,,,,Sony,Hp,Baru,Tokopedia
Sony Xperia 1 IV 5G - XPERIA ONE mark 4 - 512GB & 256GB - Like DSLR - 256gb,Rp14.090.000,5.0,Terjual 23,Kota Administrasi Jakarta Pusat,Sony,Hp,Baru,Tokopedia
Sony Xperia 1 IV 5G 12/256/512GB Rom Global New Inter - 12/256GB,Rp12.990.000,5.0,Terjual 2,Kota Pekanbaru,Sony,Hp,Baru,Tokopedia
Sony Ericsson T707 Lipat Dua Layar Bisa Musik Mewah Elegan HP Walkman Kamera SD Card Slot Radio FM Single SIM Bluetooth Hijau Merah,Rp1.344.000,,,Kota Banjarmasin,Sony,Hp,Baru,Tokopedia
"Sony Ericsson C902 ponsel tampilan 2.0 ""3G, ponsel kamera 5MP 320p @",Rp4.124.555,,,Kota Administrasi Jakarta Selatan,Sony,Hp,Baru,Tokopedia
XPERIA 10 IV 6/128 GLOBAL 2 SIM HAYBRID BEA CUKAI SINYAL PERMANEN,Rp3.500.000,5.0,Terjual 2,Kab. Pati,Sony,Hp,Baru,Tokopedia
Hp Handphone Jadul Baru Sony Ericsson W910 3G Hp Slide Klasik Lama - Hitam,Rp1.420.000,,1 barang berhasil terjual,Kota Administrasi Jakarta Barat,Sony,Hp,Baru,Tokopedia
"SONY XPERIA 5 III 5G | XPERIA 5 MARK III RAM 8GB INTERNAL 128GB ORIGINAL - Green, Mulus",Rp5.543.000,,,Kota Administrasi Jakarta Pusat,Sony,Hp,Baru,Tokopedia
Sony Xperia XZ,Rp1.000.000,,,Kab. Madiun,Sony,Hp,Baru,Tokopedia
Sony Xperia 5 V 5G 8/256GB RAM 8GB Snapdragon 8 Gen 2 - Black,Rp16.499.000,,,,Sony,Hp,Baru,Tokopedia
"jual hp Soni Experia,Ram 3,32,camera 23mp",Rp1.100.000,,,Kab. Tulungagung,Sony,Hp,Baru,Tokopedia
Sony Xperia Pro I 5G 12/512GB Global New Inter,Rp13.200.000,5.0,Terjual 1,Kota Pekanbaru,Sony,Hp,Baru,Tokopedia
"Sony Xperia Z3 Compact D5803 Original Unlocked Smartphone GSM 4G Android Quad Core 2GB RAM 16GB Storage 4.6"" WIFI Mobile Phone",Rp1.750.000,,,Kota Administrasi Jakarta Timur,Sony,Hp,Baru,Tokopedia
Handphone android ram 4/64 Sony experia xz2 mulus 80% fullset,Rp1.500.000,,,Kota Surabaya,Sony,Hp,Baru,Tokopedia
"SONY XPERIA ZL,RAM 2 GIGA, Resmi",Rp1.499.000,,,Kab. Pasuruan,Sony,Hp,Baru,Tokopedia
Sony Xperia 1 iii 5G 12/256/512GB Snapdragon888 Global New Inter - 12/256,Rp10.200.000,3.0,Terjual 4,Kota Pekanbaru,Sony,Hp,Baru,Tokopedia
SONY Z2 2/16GB SECOND RESMI MINUS,Rp200.000,,,Kota Administrasi Jakarta Pusat,Sony,Hp,Baru,Tokopedia
"SONY XPERIA 10 Mark VII Xperia 10 VII Global Version 6.1 OLED 5000mAh Android Smartphone - Black, No Bundle",Rp11.999.000,,,Kota Tangerang Selatan,Sony,Hp,Baru,Tokopedia
"SONY XPERIA C3 DUAL, RESMI, BARU, GRESS",Rp1.099.000,,,Kab. Pasuruan,Sony,Hp,Baru,Tokopedia
Sony Xperia XZ Premium Global Version RAM 4GB/64GB Handphone Android LTE WIFI Garansi - Black,Rp2.949.000,5.0,Terjual 1,Kota Administrasi Jakarta Barat,Sony,Hp,Baru,Tokopedia
Sony Ericsson W595 Single sim Sliding Unik Kamera Bluetooth Bergaransi,Rp1.450.000,,,Kota Banjarmasin,Sony,Hp,Baru,Tokopedia
"SONY Xperia 10 III 5G RAM 6GB + 128GB ROM Android 11 update ke Android 12 6.0"" OLED 1080x2520 4500mAh GLOBAL VERSION FULL SET GARANSI - Hitam",Rp4.772.000,,,,Sony,Hp,Baru,Tokopedia
Sony Xperia XZs Quad Core 5.2 Inci RAM 4GB/32GB 19MP LTE NO NFC - Hitam,Rp1.849.000,,,,Sony,Hp,Baru,Tokopedia
Sony Xperia 10 IV 6/126 bea cukai sinyal permanen,Rp2.800.000,5.0,Terjual 2,Kab. Pati,Sony,Hp,Baru,Tokopedia
Sony Xperia Z5 BIG - Fullset - DOCOMO - COD Semarang,Rp1.099.999,,,Kota Semarang,Sony,Hp,Baru,Tokopedia
Handphone Sony Xperia M4 Aqua E-2353 | HP anti air waterproof garansi,Rp3.545.000,5.0,Terjual 1,Kab. Cilacap,Sony,Hp,Baru,Tokopedia
"SONY XPERIA E3, New, Resmi, Baru segel",Rp899.000,4.5,Terjual 4,Kab. Pasuruan,Sony,Hp,Baru,Tokopedia
Sony Xperia Z5 Compact,Rp820.000,,,Kab. Madiun,Sony,Hp,Baru,Tokopedia
"Sony Xperia 1 VII 5G 12 256GB 12/512GB  Snapdragon 8 Elite - Slate Black, 12GB 256GB",Rp29.499.000,,,Kota Administrasi Jakarta Barat,Sony,Hp,Baru,Tokopedia
Lndr- Sony Xperia 5 Minusan Seken Orignal Di Jual Wifi Only,Rp1.821.500,,,Kota Bekasi,Sony,Hp,Baru,Tokopedia
Hape Nokia 6300 New 2021,Rp300.000,5.0,Terjual 21,Kab. Bogor,Nokia,Hp,Baru,Tokopedia
nokia senter 105 2022 new dual sim original,Rp299.000,,,Kota Batam,Nokia,Hp,Baru,Tokopedia
Nokia 110 Baru Dual Sim Card 3 Unit Produk Dititipkan Dengan Judul Nokia 110 Dan Deskripsi Nokia 110 Saja,Rp990.000,,18 barang berhasil terjual,Kota Batam,Nokia,Hp,Baru,Tokopedia
HP NOKIA 110,Rp375.000,,2 barang berhasil terjual,Kota Palembang,Nokia,Hp,Baru,Tokopedia
Nokia 105 Garansi Resmi - Handphone Murah,Rp350.000,,10 barang berhasil terjual,Kab. Kendal,Nokia,Hp,Baru,Tokopedia
Nokia 105  ( 2023 )  Leda  -  Garansi  Resmi - CHARCOAL,Rp275.000,,,,Nokia,Hp,Baru,Tokopedia
Nokia 108 Dual Sim Klasik Unik Jadul Bergaransi Aplikasinya Lengkap Ponsel Basic dengan Sinyal Aktif dan Kompatibel dengan Semua Operator SIM,Rp288.000,,,Kota Banjarmasin,Nokia,Hp,Baru,Tokopedia
Nokia 110 (2024) Garansi Resmi - Black,Rp359.000,5.0,Terjual 21,Kota Administrasi Jakarta Pusat,Nokia,Hp,Baru,Tokopedia
NOKIA 1280 FULLSET NEW HP JADUL,Rp1.111.000,,40+ barang berhasil terjual,Kota Balikpapan,Nokia,Hp,Baru,Tokopedia
Nokia 105 (2023) - Garansi Resmi - Cyan,Rp275.000,4.9,Terjual 500+,Kota Administrasi Jakarta Timur,Nokia,Hp,Baru,Tokopedia
NOKIA 105 LEDA 2023 GARANSI RESMI NOKIA LEDA 105 DUAL SIM 2G - Charcoal,Rp282.000,5.0,Terjual 9,Kota Tangerang,Nokia,Hp,Baru,Tokopedia
hp jadul nokia 105 2019 - piink,Rp155.000,4.8,Terjual 80+,Kota Bandung,Nokia,Hp,Baru,Tokopedia
Handphone | HP Nokia 105 2024 New - Original Garansi TAM 1th - Hitam,Rp277.000,5.0,Terjual 3,Kota Surabaya,Nokia,Hp,Baru,Tokopedia
Nokia 110 (2022) Shaka Garansi Resmi - no 110 2024 BLK,Rp339.525,5.0,Terjual 100+,Kota Surabaya,Nokia,Hp,Baru,Tokopedia
"Nokia 106 (2018) HP Dual SIM, Ponsel Tahan Lama, Baterai Hebat, HP Murah Cuci Gudang",Rp950.000,5.0,Terjual 60+,Kota Tangerang,Nokia,Hp,Baru,Tokopedia
nokia 105 tam 2019,Rp300.000,5.0,Terjual 90+,Kab. Kudus,Nokia,Hp,Baru,Tokopedia
NOKIA 105 DUAL SIM CARD GARANSI RESMI,Rp250.000,,,Kota Palembang,Nokia,Hp,Baru,Tokopedia
handphone nokia 105 garansi resmi tam,Rp295.000,5.0,Terjual 14,Kota Palembang,Nokia,Hp,Baru,Tokopedia
terbaru!!! NOKIA 6310 REBORN (2021) HP JADUL MURAH GARANSI - Black,Rp427.000,,,Kota Administrasi Jakarta Selatan,Nokia,Hp,Baru,Tokopedia
"nokia 230 dual sim rm-1172 - nokia 105, no charger",Rp125.000,4.7,Terjual 100+,Kota Administrasi Jakarta Barat,Nokia,Hp,Baru,Tokopedia
HP NOKIA LUMIA 630 GARANSI RESMI NOKIA INDONESIA,Rp2.000.000,5.0,Terjual 4,Kab. Kudus,Nokia,Hp,Baru,Tokopedia
Hp Nokia 105 Fox Dual SIM Garansi Resmi HP Murah Tahan Lama - Black,Rp418.802,,,,Nokia,Hp,Baru,Tokopedia
Handphone Nokia 110 - BLACK,Rp350.000,5.0,Terjual 1,Kota Bontang,Nokia,Hp,Baru,Tokopedia
Nokia 105 2024 Garansi Resmi - Black,Rp358.000,5.0,Terjual 60+,Kota Administrasi Jakarta Pusat,Nokia,Hp,Baru,Tokopedia
Nokia 110 (2024) Handphone Nokia New Feature Phone Original - Garansi Resmi - Black,Rp374.000,5.0,Terjual 20,Kota Surabaya,Nokia,Hp,Baru,Tokopedia
