detail produk-href,nama_produk,harga,rating,jumlah_terjual,lokasi_penjual,brand,kategori,kondisi,platform
,"Laptop Lenovo Thinkpad Yoga X390 Core i5 16gb/1TB ssd - MURAH - YOGA L380 i5, 8GB/256GB SSD",Rp3.280.000,4.5,Terjual 60+,Kota Administrasi Jakarta Barat,Axioo,Laptop,Bekas,Tokopedia
,Macbook White 13 RAM 4gb SSD Mulus Normal Siap Pakai,Rp2.000.000,,1 barang berhasil terjual,Kota Administrasi Jakarta Pusat,Axioo,Laptop,Bekas,Tokopedia
,"Lenovo ThinkPad T460 | T470 | T480 | T490 | L560 | L570 | X13 | T14 | T14s | Second Original dan Murah - L560 i5 Gen 6, RAM 8/ SSD 256",Rp2.585.000,5.0,Terjual 500+,Kota Administrasi Jakarta Pusat,Axioo,Laptop,Bekas,Tokopedia
,"Laptop Design | Editing | Kerja HP X360 435 G8 2in1 Touchscreen Amd Ryzen 5 Pro | Best Performance - AMD RYZEN 5 | RAM 16GB, NO SSD",Rp5.485.000,4.9,Terjual 100+,Kota Administrasi Jakarta Pusat,Axioo,Laptop,Bekas,Tokopedia
,"Laptop Lenovo Thinkpad T490 / T490s Core i5/i7 Gen 8 - Layar 14"" inch - T490S I5GEN8 TS, RAM 8 SSD 128",Rp3.300.000,4.9,Terjual 100+,Kota Administrasi Jakarta Utara,Axioo,Laptop,Bekas,Tokopedia
,"LAPTOP LENOVO THINKPAD T14 ALL GEN IRIS i7 | RYZEN 7 SSD MURAH BERGARANSI - T14 G1 I5-10, 16GB / 256GB",Rp4.300.000,5.0,Terjual 40+,Kota Administrasi Jakarta Barat,Axioo,Laptop,Bekas,Tokopedia
,"LAPTOP LENOVO THINKPAD T590 i7 RAM 24 GB SSD 1 TB LAYAR TOUCHSCREEN - T490 i7 GEN8 TS, RAM 8 SSD 128",Rp3.990.000,4.9,Terjual 100+,Kota Administrasi Jakarta Utara,Axioo,Laptop,Bekas,Tokopedia
,"Laptop Slim Fujitsu U9310 Core I7 Gen 10 Ram 16gb Ssd 128/256gb Up To 1TB | Second Like New Bergaransi | Bonus Tas Mouse Ram 16gb No Ssd [WDKOMPUTER] - U937 I5 GEN 7 I HITAM, 4 GB I NO SSD",Rp2.540.000,4.8,Terjual 13,Kota Administrasi Jakarta Pusat,Axioo,Laptop,Bekas,Tokopedia
,"Laptop Lenovo Thinkpad X230 Core i3/i5 Gen 3 - Layar 12,5"" Inch - Cocok buat Kantora - Bonus Tas - X230 I5GEN3, RAM 4 SSD 128",Rp1.700.000,5.0,Terjual 70+,Kota Administrasi Jakarta Utara,Axioo,Laptop,Bekas,Tokopedia
,Laptop Murah Bekas Berkualitas Core i5 / i7 Bergaransi Grade B - RAM 4 HDD 320,Rp800.000,4.9,Terjual 50+,Kota Bandung,Axioo,Laptop,Bekas,Tokopedia
,"LAPTOP LENOVO THINKPAD L470 T470 T470S CORE i5 i7 GEN 6 MURAH BERGARANSI LAYAR 14 INCH - E470 I3GEN6 VGA, RAM4GB SSD128",Rp2.000.000,4.7,Terjual 30+,Kota Administrasi Jakarta Utara,Axioo,Laptop,Bekas,Tokopedia
,"LAPTOP LENOVO THINKPAD X280 i7 RAM 16 GB NVME 2 TB PROMO MURAH TOUCHSREEN - X280 i5 G8 NT, RAM 8 SSD 128",Rp2.690.000,4.9,Terjual 100+,Kota Administrasi Jakarta Utara,Axioo,Laptop,Bekas,Tokopedia
,"LAPTOP LENOVO THINKPAD X1 CARBON 6TH CORE i5/i7 GEN 8 - LAYAR 14"" SLIM - X1 CARBON 6TH I5GEN8, RAM 8 SSD 256",Rp3.800.000,5.0,Terjual 100+,Kota Administrasi Jakarta Utara,Axioo,Laptop,Bekas,Tokopedia
,"Laptop HP Elitebok | Probook Core i7 / i5 RAM 16Gb SSD 256Gb BERGARANSI MURAH - HP 840 G3 i5/6, RAM 8 SSD 256",Rp3.400.000,4.7,Terjual 100+,Kota Bandung,Axioo,Laptop,Bekas,Tokopedia
,Macbook Air 2017 Core i5 RAM 8GB SSD 128GB Bkn Pro Or retina - i5 8GB 128GB,Rp3.750.000,5.0,Terjual 250+,Kota Tangerang Selatan,Axioo,Laptop,Bekas,Tokopedia
,"[ LAPTOP HEBAT ] Laptop Lenovo Thinkpad X390 Core I5 Gen 8  RAM 8GB SSD 512GB MULUS LIKE NEW BERGARANSI - X390 I5 GEN 8, 8GB SSD 256",Rp3.050.000,5.0,Terjual 28,Kota Cimahi,Axioo,Laptop,Bekas,Tokopedia
,"LAPTOP HP EliteBook 840 G6 Core i5-8TH /RAM 32GB/ SSD 1TB / WIN 11 PRO - 8gb/512 ssd, 840 g3 i5 6th",Rp3.350.000,5.0,Terjual 100+,Kota Administrasi Jakarta Barat,Axioo,Laptop,Bekas,Tokopedia
,"LAPTOP LENOVO X395 AMD RYZEN 5 PRO 13,3 INCH MULUS, MURAH, BERGARANSI - X395 RYZEN TS, RAM 8 SSD 128",Rp3.500.000,5.0,Terjual 40+,Kota Administrasi Jakarta Utara,Axioo,Laptop,Bekas,Tokopedia
,"Laptop Slims dan Ringan TOSHIBA G83 S73 i7 Gen 12th IRIS XE Ram 16GB Ssd Bergaransi - G83 Core i5-10, RAM 8 SSD 128",Rp3.050.000,5.0,Terjual 30+,Kota Administrasi Jakarta Barat,Axioo,Laptop,Bekas,Tokopedia
,"Second Laptop Dell 5490 i5 Gen8 RAM 16GB SSD 512GB Murah Mulus - 7470 i7 Gen6, RAM 8/128GB SSD",Rp3.099.000,4.9,Terjual 50+,Kota Administrasi Jakarta Barat,Axioo,Laptop,Bekas,Tokopedia
,"Laptop Lenovo Thinkpad T470 Core i5 Gen7 Ram 8GB SSD 256GB MULUS - T480 i5 Gen8, RAM 4/128GB SSD",Rp3.250.000,4.8,Terjual 1 rb+,Kota Administrasi Jakarta Barat,Axioo,Laptop,Bekas,Tokopedia
,"LAPTOP LENOVO THINKPAD X1 YOGA ALL VARIANT 1ST 2ND 3RD 4TH 5TH 6TH CORE I5 I7 BERKUALITAS SCREEN 14 INCH TOUCHSCREEN - 1st i7gen6, ram8 ssd128",Rp3.500.000,5.0,Terjual 30+,Kota Administrasi Jakarta Utara,Axioo,Laptop,Bekas,Tokopedia
,"LAPTOP HP Intel Core i3 [RAM 8GB - HDD 1TB] 14'' inch - CELERON, 4gb/500gb",Rp1.950.000,4.9,Terjual 40+,Kota Administrasi Jakarta Barat,Axioo,Laptop,Bekas,Tokopedia
,"Laptop Lenovo Thinkpad T480 & T480S Core i5/i7 GEN 8 - Layar 14"" inch - T480 I5GEN8, RAM 4 SSD 128",Rp2.900.000,4.9,Terjual 750+,Kota Administrasi Jakarta Utara,Axioo,Laptop,Bekas,Tokopedia
,"Laptop Lenovo Thinkpad T450/T450S Core i5 i7 MULUS -Layar 14"" - T450 i5Gen5, RAM 8GB SSD 128",Rp1.900.000,5.0,Terjual 80+,Kota Yogyakarta,Axioo,Laptop,Bekas,Tokopedia
,"Laptop Lenovo ThinkPad T14 T14s T15 i5/i7 Gen 10 Ryzen 5 Ram 16GB FHD IPS - T14 G1 I5-10Th, 16GB/256GB",Rp4.300.000,4.9,Terjual 50+,Kota Surabaya,Axioo,Laptop,Bekas,Tokopedia
,"Laptop Dell Latitude Core i5 / i7 RAM 16Gb SSD 256Gb BERGARANSI MURAH - DELL 5470 i5-Gent6, RAM 4 SSD 128",Rp2.600.000,4.9,Terjual 50+,Kota Bandung,Axioo,Laptop,Bekas,Tokopedia
,Brand NEW ! Asus Gaming Laptop GL503VD w/ 16 GB Not Alienware / MSI,Rp7.999.000,5.0,Terjual 40+,Kota Bandung,Axioo,Laptop,Bekas,Tokopedia
,"Lenovo Thinkpad X270 Touchscreen Core i5 Gen6 8/256GB Ultrabook Mulus dengan Keyboard US/UK Garansi 1 Bulan & Instalasi Software Gratis - X260 i3 Gen6, RAM 8/128GB SSD",Rp2.299.000,4.9,Terjual 1 rb+,Kota Administrasi Jakarta Barat,Axioo,Laptop,Bekas,Tokopedia
,"Laptop Advan Soulmate 1405, Celeron-N4020, 4/128Gb, Slim",Rp2.000.000,4.8,Terjual 50+,Kota Administrasi Jakarta Barat,Axioo,Laptop,Bekas,Tokopedia
,"Laptop Dell Latitude 5420 Core I5 Gen 11 RAM 16GB SSD 1TB NVME Grade A Bonus Tas dan Mouse Wireless - 5420 I5 GEN 11, 4 GB I NO SSD",Rp4.285.000,4.9,Terjual 29,Kota Administrasi Jakarta Pusat,Axioo,Laptop,Bekas,Tokopedia
,"Laptop Lenovo ThinkPad T470 T480 T490 T14 Core i7 Ram 32gb Ssd 1Tb Laptop - T460 i5/6, ram 8 ssd 256",Rp2.963.000,4.9,Terjual 750+,Kota Bandung,Axioo,Laptop,Bekas,Tokopedia
,"PROMO LAPTOP GRADE A | Fujitsu Lifebook U937 Core i5 Gen 7 Ram 12gb Ssd 512gb NVME LAPTOP RINGAN DAN SECOND LIKE NEW | Bonus Tas & Mouse Wireless - FUJITSU U937 I5 GEN 7 I HITAM, 4 GB I NO SSD",Rp2.540.000,5.0,Terjual 23,Kota Administrasi Jakarta Pusat,Axioo,Laptop,Bekas,Tokopedia
,"Laptop Asus ROG GL552JX, Core i7-4750HQ, #DualVga, Lengkap",Rp5.000.000,5.0,Terjual 50+,Kota Administrasi Jakarta Barat,Axioo,Laptop,Bekas,Tokopedia
,"HP ELITEBOOK 830 G5 i7-8550u GEN 8 RAM 32GB/512GB SSD FREE MOUSE/TAS - 430 G3 i5 GEN 6, 8GB/256GB",Rp2.500.000,4.7,Terjual 250+,Kota Administrasi Jakarta Barat,Axioo,Laptop,Bekas,Tokopedia
,"LAPTOP I5 GEN 11 / 10 DAN RYZEN 5/ 7 HIGH GEN TERMURAH ! LENOVO THINKPAD L15 SIAP GAMING & EDITING - i5 10th, 8GB, NVME 128",Rp3.699.999,4.9,Terjual 500+,Kota Administrasi Jakarta Barat,Axioo,Laptop,Bekas,Tokopedia
,"Thinkpad T495 Ryzen 7 Pro 3700U 16GB 512GB VEGA 2GB / thinkpad t495 - T495 R5-3500U, 8GB / 256GB",Rp3.700.000,5.0,Terjual 750+,Kota Administrasi Jakarta Pusat,Axioo,Laptop,Bekas,Tokopedia
,"LAPTOP LENOVO THINKPAD L13 X13 CORE i3 i5 i7 GENERASI 10 / 11 LAYAR 13,3 INCH PENINGKATAN TERBARU - L13 i3gen10, Ram4 SSD128",Rp2.000.000,5.0,Terjual 28,Kota Administrasi Jakarta Utara,Axioo,Laptop,Bekas,Tokopedia
