web_scraper_order,web_scraper_start_url,nama produk,harga,rating,jumlah terjual,lokasi penjual,nama toko
"1777226711-55","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=9&start=320","ASUS GAMING ROG STRIX G16 G615LR-I9NT7C6G-HM GREY INTEL ULTRA 9-275HX 32GB 2TB RTX 5070Ti 12GB WIN 11 + OH 2024, TIPE BUNDLE AMAN, RAM JADI 64GB","55.999.000","","","Kota Surabaya","ExpoComp Flagship Store"
"1777226711-56","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=9&start=320","Laptop ASUS GAMING V16 V3607VU INTEL CORE 5 210H RTX4050 6GB/ RAM 16GB SSD 512GB Windows 11+Office Home Student 16.0WUXGA 144HZ","16.849.000","","Terjual 4","","Kota Surabaya"
"1777226711-57","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=9&start=320","Laptop Asus VIVOBOOK 16X K3605VC INTEL CORE I5 13420H RTX3050 4GB/ RAM 16gb SSD 512gb Windows 11+Office Home Student+O365 16.0 WUXGA 144HZ","11.939.000","","Terjual 1","","Kota Surabaya"
"1777226711-58","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=9&start=320","LAPTOP ASUS VIVOBOOK 14 A1407QA SNAPDRAGON X X1 26 100 16GB 512GB 14""WUXGA IPS W11 OHS","9.404.050","5","Terjual 2","Kota Jakarta Utara","Agres.id Flagship Store"
"1777226711-59","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=9&start=320","Laptop Gaming ASUS ROG STRIX SCAR 15 G533ZM I9-12900H 16GB 1TB NVME Nvidia RTX3060 6GB DDR6 WIN11 OHS Original Garansi Resmi","30.650.000","","","","Kota Surabaya"
"1777226711-60","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=9&start=320","LAPTOP ASUS ROG ZEPHYRUS G16 OLED GU605CM ULTRA 9 285H RTX5060 8GB/ 32GB 1TB W11+OHS+M365B GREY","40.129.000","5","Terjual 1","Kota Jakarta Utara","Agres.id Flagship Store"
"1777226711-61","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=9&start=320","Laptop Gaming ASUS ROG Strix G G614JU i7-13650HX Nvidia RTX4050 6GB DDR6 16GB DDR5 512GB NVME 16"" FHD IPS 165Hz WIN11 OHS Original Garansi Resmi","25.800.000","","","","Kota Surabaya"
"1777226711-62","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=9&start=320","LAPTOP ASUS TUF A16 FA608PP RYZEN 9 8940HX RTX5070 8GB/ 16GB 1TB W11+OHS+M365B 16.0 WQXGA 16HZ 100SRGB","30.279.000","","","Kota Jakarta Utara","AMD Flagship Store"
"1777226711-63","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=9&start=320","LAPTOP ASUS ROG STRIX G16 G615JHR I7 14650HX RTX5050 8GB/ 16GB 512GB W11+OHS+M365B 16.OWQXGA 240HZ (BOX MOU) GRY","27.249.000","","","Kota Jakarta Utara","Agres.id Flagship Store"
"1777226711-64","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=9&start=320","LAPTOP ASUS ROG STRIX G16 G615LH ULTRA 7 255HX RTX5050 8GB/ 16GB 512GB W11+OHS+M365B 16.OWQXGA 240HZ (BOX MOU) GRY","28.199.000","5","Terjual 2","Kota Jakarta Utara","Agres.id Flagship Store"
